Time data sigma
---- ---- -----
0 -2.95717 1.07071
102.731 -6.06761 1.39658
363.991 -1.44173 0.931056
1446.97 3.12611 0.83795
1447.95 1.51688 0.791397
1448.94 4.56045 0.791397
1449.91 2.39485 0.83795
1455.96 5.41342 0.977609
1458.9 6.84304 1.39658
1471.83 -2.03908 1.07071
1473.9 -3.34765 0.83795
1475.86 0.375417 1.16382
1477.85 -6.41352 1.07071
1478.95 -6.87633 0.791397
1504.82 0.326047 0.931056
1505.91 2.048 0.977609
1510.89 3.59663 1.07071
1511.87 4.54753 0.791397
1512.79 2.95352 0.791397
1513.83 5.65964 0.83795
1527.87 3.45942 1.07071
1528.82 0.815425 0.83795
1535.71 -4.67929 0.931056
1539.76 -3.14306 0.977609
1559.76 0.227696 0.83795
1561.76 0.586322 0.931056
1817.96 7.54644 0.931056
1818.99 5.79048 1.07071
1820.98 6.31002 0.977609
1821.97 5.58897 0.83795
1825.93 1.64609 0.977609
1826.93 2.0983 0.931056
1828.94 0.439902 1.11727
1842.89 -2.58815 1.16382
1843.9 -0.676262 1.16382
1850.82 -4.82069 1.11727
1851.83 -4.77422 1.02416
1852.86 -3.56735 0.791397
1853.91 -2.14857 1.25693
1855.88 -0.600708 0.977609
1856.83 -1.91355 1.11727
1857.83 -3.74571 1.16382
1863.86 1.29248 0.744845
1866.93 0.985162 1.02416
1886.96 2.41578 1.02416
1887.84 -1.02751 1.11727
1895.85 -4.52065 0.791397
1898.62 -6.33305 1.21037
1915.69 -2.34172 0.791397
1916.78 -2.66474 0.791397
1917.76 0.00847834 0.791397
1918.78 -2.36465 0.83795
1919.7 -1.02458 0.791397
1920.71 -1.55666 1.11727
1926.76 3.81548 0.884503
1927.74 0.344359 0.884503
1944.64 6.39997 1.16382
1947.64 -1.13217 1.07071
1948.66 -0.645013 0.791397
1956.68 -4.11535 1.25693
1958.7 -3.91357 0.791397
1987.69 4.93642 1.44314
2001.66 5.45392 0.884503
2008.66 1.09304 1.35003
2009.68 -0.048182 0.977609
2014.63 -3.51314 1.02416
2018.63 -3.87115 0.884503
