Time data sigma
---- ---- -----
0 2.96547 1.07071
102.731 0.592603 1.39658
363.991 0.722153 0.931056
1446.97 0.776491 0.83795
1447.95 0.600813 0.791397
1448.94 -4.0406 0.791397
1449.91 2.96542 0.83795
1455.96 0.0727449 0.977609
1458.9 -3.04403 1.39658
1471.83 -1.94556 1.07071
1473.9 1.28878 0.83795
1475.86 -0.572729 1.16382
1477.85 1.34728 1.07071
1478.95 1.90695 0.791397
1504.82 3.33027 0.931056
1505.91 0.928991 0.977609
1510.89 1.64232 1.07071
1511.87 -3.46593 0.791397
1512.79 -0.0237756 0.791397
1513.83 -2.04496 0.83795
1527.87 -2.88705 1.07071
1528.82 1.80062 0.83795
1535.71 -0.349452 0.931056
1539.76 -0.231812 0.977609
1559.76 0.71506 0.83795
1561.76 0.138769 0.931056
1817.96 -1.2472 0.931056
1818.99 -2.17882 1.07071
1820.98 -0.181507 0.977609
1821.97 -0.396744 0.83795
1825.93 -2.06139 0.977609
1826.93 -3.3055 0.931056
1828.94 -0.109485 1.11727
1842.89 1.91006 1.16382
1843.9 0.0457608 1.16382
1850.82 0.868624 1.11727
1851.83 0.470857 1.02416
1852.86 -1.04931 0.791397
1853.91 1.4261 1.25693
1855.88 1.1309 0.977609
1856.83 3.40613 1.11727
1857.83 -0.820818 1.16382
1863.86 2.73208 0.744845
1866.93 0.381533 1.02416
1886.96 -2.73544 1.02416
1887.84 -0.754999 1.11727
1895.85 1.78842 0.791397
1898.62 -1.8622 1.21037
1915.69 1.33928 0.791397
1916.78 0.760838 0.791397
1917.76 1.4039 0.791397
1918.78 0.231237 0.83795
1919.7 0.118524 0.791397
1920.71 2.61696 1.11727
1926.76 0.138227 0.884503
1927.74 0.302875 0.884503
1944.64 -1.93495 1.16382
1947.64 -1.07925 1.07071
1948.66 -0.0413351 0.791397
1956.68 -1.56685 1.25693
1958.7 2.51408 0.791397
1987.69 -0.738659 1.44314
2001.66 -0.293995 0.884503
2008.66 -2.22598 1.35003
2009.68 -2.94486 0.977609
2014.63 2.78883 1.02416
2018.63 -1.75619 0.884503
