Time data sigma
---- ---- -----
0 -2.16332 1.07071
102.731 -7.47686 1.39658
363.991 -1.07092 0.931056
1446.97 1.8852 0.83795
1447.95 0.647886 0.791397
1448.94 4.13814 0.791397
1449.91 2.35846 0.83795
1455.96 6.05466 0.977609
1458.9 7.26748 1.39658
1471.83 -2.30911 1.07071
1473.9 -4.52882 0.83795
1475.86 -0.95323 1.16382
1477.85 -7.0884 1.07071
1478.95 -7.23453 0.791397
1504.82 -0.813607 0.931056
1505.91 1.42499 0.977609
1510.89 4.40599 1.07071
1511.87 5.43544 0.791397
1512.79 3.87132 0.791397
1513.83 6.56624 0.83795
1527.87 3.42719 1.07071
1528.82 0.5595 0.83795
1535.71 -4.93007 0.931056
1539.76 -2.80867 0.977609
1559.76 -1.32566 0.83795
1561.76 -0.840903 0.931056
1817.96 5.62268 0.931056
1818.99 3.77327 1.07071
1820.98 4.9405 0.977609
1821.97 4.63583 0.83795
1825.93 2.08599 0.977609
1826.93 2.80315 0.931056
1828.94 1.52639 1.11727
1842.89 -3.24705 1.16382
1843.9 -1.73093 1.16382
1850.82 -5.65879 1.11727
1851.83 -5.26973 1.02416
1852.86 -3.78372 0.791397
1853.91 -2.13172 1.25693
1855.88 -0.253165 0.977609
1856.83 -1.43981 1.11727
1857.83 -3.15694 1.16382
1863.86 2.26183 0.744845
1866.93 1.88176 1.02416
1886.96 3.3122 1.02416
1887.84 0.0124544 1.11727
1895.85 -3.81163 0.791397
1898.62 -6.2974 1.21037
1915.69 -1.84355 0.791397
1916.78 -2.07741 0.791397
1917.76 0.665032 0.791397
1918.78 -1.64774 0.83795
1919.7 -0.263332 0.791397
1920.71 -0.760181 1.11727
1926.76 4.34405 0.884503
1927.74 0.688682 0.884503
1944.64 6.95941 1.16382
1947.64 -0.0979901 1.07071
1948.66 0.482411 0.791397
1956.68 -4.10219 1.25693
1958.7 -4.74352 0.791397
1987.69 4.38644 1.44314
2001.66 5.72897 0.884503
2008.66 2.09527 1.35003
2009.68 0.946186 0.977609
2014.63 -3.52307 1.02416
2018.63 -5.60062 0.884503
