Time data sigma
---- ---- -----
0 0.139395 0.617097
4.0172 4.90737 0.822796
8.9611 12.2483 0.822796
23.9521 1.72643 1.13134
35.965 -2.93496 0.822796
40.9613 -7.54804 1.43989
257.193 8.1413 1.23419
263.27 5.13187 0.719946
291.109 -10.0979 0.925645
318.101 7.79029 0.719946
333.02 -0.38571 1.13134
339.009 -7.32504 0.617097
347.022 -14.447 1.23419
364.993 6.59922 0.617097
611.359 7.96889 0.514247
646.153 -12.6338 1.43989
670.133 6.39795 0.925645
683.118 9.9546 0.514247
693.077 -2.92923 0.925645
698.043 -12.3592 1.54274
928.34 0.175314 1.13134
952.367 -6.48162 0.617097
983.279 9.60634 0.925645
1039.03 12.9162 0.925645
1093.97 10.6117 0.719946
1390.09 12.6014 1.13134
1739.13 1.77258 1.64559
1785.06 -12.7265 0.822796
