Time data sigma
---- ---- -----
0 -1.78417 0.617097
4.0172 -2.59272 0.822796
8.9611 -6.84794 0.822796
23.9521 -4.21339 1.13134
35.965 7.56404 0.822796
40.9613 8.1963 1.43989
257.193 -6.52743 1.23419
263.27 -5.02626 0.719946
291.109 7.40744 0.925645
318.101 -3.62366 0.719946
333.02 0.169746 1.13134
339.009 9.19858 0.617097
347.022 13.1278 1.23419
364.993 -7.13639 0.617097
611.359 -8.62748 0.514247
646.153 5.49897 1.43989
670.133 -11.2892 0.925645
683.118 -4.21749 0.514247
693.077 6.24087 0.925645
698.043 3.42365 1.54274
928.34 -2.10387 1.13134
952.367 2.31693 0.617097
983.279 -6.45013 0.925645
1039.03 -6.86673 0.925645
1093.97 -6.60129 0.719946
1390.09 -10.6365 1.13134
1739.13 -2.34547 1.64559
1785.06 11.4181 0.822796
