Time data sigma
---- ---- -----
0 5.12508 0.617097
4.0172 1.3576 0.822796
8.9611 -3.84298 0.822796
23.9521 -0.507252 1.13134
35.965 -1.18488 0.822796
40.9613 1.45884 1.43989
257.193 -2.0875 1.23419
263.27 -5.6203 0.719946
291.109 5.71062 0.925645
318.101 -5.41652 0.719946
333.02 0.228976 1.13134
339.009 1.64721 0.617097
347.022 3.58804 1.23419
364.993 3.15059 0.617097
611.359 -2.31854 0.514247
646.153 2.45513 1.43989
670.133 -3.4213 0.925645
683.118 -4.24457 0.514247
693.077 -0.329781 0.925645
698.043 -2.70686 1.54274
928.34 -3.52134 1.13134
952.367 5.0096 0.617097
983.279 -7.70616 0.925645
1039.03 -3.88335 0.925645
1093.97 -3.41846 0.719946
1390.09 -1.49083 1.13134
1739.13 2.30211 1.64559
1785.06 6.9688 0.822796
