Time data sigma
---- ---- -----
0 2.61063 1.07071
102.731 1.02931 1.39658
363.991 0.52044 0.931056
1446.97 0.538185 0.83795
1447.95 0.375209 0.791397
1448.94 -4.2551 0.791397
1449.91 2.76078 0.83795
1455.96 0.133477 0.977609
1458.9 -2.62414 1.39658
1471.83 -2.19262 1.07071
1473.9 0.964211 0.83795
1475.86 -0.932784 1.16382
1477.85 0.987237 1.07071
1478.95 1.56279 0.791397
1504.82 3.06323 0.931056
1505.91 0.673423 0.977609
1510.89 1.43353 1.07071
1511.87 -3.66117 0.791397
1512.79 -0.196914 0.791397
1513.83 -2.17626 0.83795
1527.87 -2.81764 1.07071
1528.82 1.7775 0.83795
1535.71 -0.709427 0.931056
1539.76 -0.568619 0.977609
1559.76 0.527031 0.83795
1561.76 -0.114956 0.931056
1817.96 -1.13104 0.931056
1818.99 -1.92101 1.07071
1820.98 0.341998 0.977609
1821.97 0.220809 0.83795
1825.93 -1.58425 0.977609
1826.93 -2.95353 0.931056
1828.94 -0.00698992 1.11727
1842.89 1.61438 1.16382
1843.9 -0.198407 1.16382
1850.82 1.2575 1.11727
1851.83 0.938431 1.02416
1852.86 -0.543411 0.791397
1853.91 1.91578 1.25693
1855.88 1.4592 0.977609
1856.83 3.62644 1.11727
1857.83 -0.712402 1.16382
1863.86 2.49761 0.744845
1866.93 0.12392 1.02416
1886.96 -2.34998 1.02416
1887.84 -0.483527 1.11727
1895.85 1.43277 0.791397
1898.62 -2.25881 1.21037
1915.69 1.72153 0.791397
1916.78 1.02507 0.791397
1917.76 1.55674 0.791397
1918.78 0.278106 0.83795
1919.7 0.0834012 0.791397
1920.71 2.51086 1.11727
1926.76 -0.117831 0.884503
1927.74 0.0395447 0.884503
1944.64 -1.2804 1.16382
1947.64 -0.744227 1.07071
1948.66 0.161255 0.791397
1956.68 -1.94144 1.25693
1958.7 2.11342 0.791397
1987.69 -1.0026 1.44314
2001.66 0.237646 0.884503
2008.66 -1.98818 1.35003
2009.68 -2.83457 0.977609
2014.63 2.49207 1.02416
2018.63 -2.15971 0.884503
