Time data sigma
---- ---- -----
0 2.85907 1.07071
102.731 -6.88576 1.39658
363.991 7.11409 0.931056
1446.97 7.26849 0.83795
1447.95 8.43069 0.791397
1448.94 7.00418 0.791397
1449.91 8.14407 0.83795
1455.96 7.15013 0.977609
1458.9 8.76593 1.39658
1471.83 2.47774 1.07071
1473.9 0.837768 0.83795
1475.86 -2.17281 1.16382
1477.85 -5.86981 1.07071
1478.95 -5.31117 0.791397
1504.82 5.11078 0.931056
1505.91 6.30801 0.977609
1510.89 8.20538 1.07071
1511.87 10.5429 0.791397
1512.79 7.65496 0.791397
1513.83 7.26654 0.83795
1527.87 3.5979 1.07071
1528.82 4.22607 0.83795
1535.71 -1.84417 0.931056
1539.76 -7.51682 0.977609
1559.76 0.439762 0.83795
1561.76 3.31344 0.931056
1817.96 9.12642 0.931056
1818.99 9.76557 1.07071
1820.98 8.07037 0.977609
1821.97 8.4637 0.83795
1825.93 5.93318 0.977609
1826.93 2.30972 0.931056
1828.94 3.12116 1.11727
1842.89 -7.34089 1.16382
1843.9 -8.88629 1.16382
1850.82 -10.955 1.11727
1851.83 -10.2866 1.02416
1852.86 -10.9288 0.791397
1853.91 -9.34595 1.25693
1855.88 -8.12691 0.977609
1856.83 -5.52329 1.11727
1857.83 -4.6099 1.16382
1863.86 5.50928 0.744845
1866.93 6.91179 1.02416
1886.96 2.37135 1.02416
1887.84 3.04097 1.11727
1895.85 -2.44376 0.791397
1898.62 -3.68171 1.21037
1915.69 -6.68056 0.791397
1916.78 -3.46763 0.791397
1917.76 -2.93325 0.791397
1918.78 -0.841071 0.83795
1919.7 1.70095 0.791397
1920.71 2.08264 1.11727
1926.76 5.07719 0.884503
1927.74 9.30114 0.884503
1944.64 4.93033 1.16382
1947.64 6.20281 1.07071
1948.66 2.78344 0.791397
1956.68 -3.14084 1.25693
1958.7 -5.78033 0.791397
1987.69 5.30149 1.44314
2001.66 9.20134 0.884503
2008.66 2.22367 1.35003
2009.68 2.54592 0.977609
2014.63 0.273349 1.02416
2018.63 -3.98839 0.884503
