Time data sigma
---- ---- -----
0 0.146114 0.617097
4.0172 -0.660351 0.822796
8.9611 -1.18092 0.822796
23.9521 0.924687 1.13134
35.965 0.625308 0.822796
40.9613 -4.25978 1.43989
257.193 -2.84937 1.23419
263.27 -0.216163 0.719946
291.109 -0.0826015 0.925645
318.101 -1.90334 0.719946
333.02 0.953179 1.13134
339.009 3.23674 0.617097
347.022 2.46 1.23419
364.993 -1.91753 0.617097
611.359 -2.77795 0.514247
646.153 0.302869 1.43989
670.133 -3.3641 0.925645
683.118 -1.02238 0.514247
693.077 0.752008 0.925645
698.043 2.56673 1.54274
928.34 2.24327 1.13134
952.367 0.331727 0.617097
983.279 -1.70533 0.925645
1039.03 0.105048 0.925645
1093.97 -0.885509 0.719946
1390.09 -3.10498 1.13134
1739.13 0.0219923 1.64559
1785.06 0.584987 0.822796
