Time data sigma
---- ---- -----
0 -8.11725 0.617097
4.0172 -1.53524 0.822796
8.9611 8.33245 0.822796
23.9521 10.5469 1.13134
35.965 4.19524 0.822796
40.9613 -5.54382 1.43989
257.193 13.861 1.23419
263.27 16.4591 0.719946
291.109 -9.73765 0.925645
318.101 13.8276 0.719946
333.02 2.88776 1.13134
339.009 -2.49866 0.617097
347.022 -11.4254 1.23419
364.993 -3.71688 0.617097
611.359 7.77763 0.514247
646.153 -12.9088 1.43989
670.133 3.97941 0.925645
683.118 13.4274 0.514247
693.077 7.89878 0.925645
698.043 0.327641 1.54274
928.34 6.16329 1.13134
952.367 -11.0132 0.617097
983.279 14.4662 0.925645
1039.03 17.2506 0.925645
1093.97 12.7209 0.719946
1390.09 1.33174 1.13134
1739.13 -11.9061 1.64559
1785.06 -12.8594 0.822796
