Time data sigma
---- ---- -----
0 -3.198 0.617097
4.0172 -1.2096 0.822796
8.9611 -1.23067 0.822796
23.9521 -0.607475 1.13134
35.965 1.72947 0.822796
40.9613 3.56558 1.43989
257.193 0.311104 1.23419
263.27 -1.07537 0.719946
291.109 -0.83928 0.925645
318.101 -3.05599 0.719946
333.02 -0.0519807 1.13134
339.009 2.90133 0.617097
347.022 0.0487486 1.23419
364.993 -0.26074 0.617097
611.359 -0.774261 0.514247
646.153 0.948651 1.43989
670.133 -1.09577 0.925645
683.118 3.23474 0.514247
693.077 1.62701 0.925645
698.043 1.70032 1.54274
928.34 -0.60397 1.13134
952.367 -2.55732 0.617097
983.279 2.25157 0.925645
1039.03 -1.55144 0.925645
1093.97 0.557549 0.719946
1390.09 -2.61191 1.13134
1739.13 -4.55516 1.64559
1785.06 0.449117 0.822796
