Time data sigma
---- ---- -----
0 -0.53907 0.617097
4.0172 -1.92896 0.822796
8.9611 -1.37919 0.822796
23.9521 -3.88376 1.13134
35.965 1.70734 0.822796
40.9613 1.00966 1.43989
257.193 -2.5016 1.23419
263.27 -1.92916 0.719946
291.109 1.1197 0.925645
318.101 -2.61732 0.719946
333.02 3.23414 1.13134
339.009 0.570822 0.617097
347.022 3.67118 1.23419
364.993 -0.799046 0.617097
611.359 0.297772 0.514247
646.153 -0.740041 1.43989
670.133 -1.0951 0.925645
683.118 -1.95695 0.514247
693.077 1.68851 0.925645
698.043 2.43532 1.54274
928.34 0.638671 1.13134
952.367 0.189317 0.617097
983.279 -3.45669 0.925645
1039.03 -1.93933 0.925645
1093.97 -0.648134 0.719946
1390.09 -3.28127 1.13134
1739.13 1.46906 1.64559
1785.06 4.68185 0.822796
