Time data sigma
---- ---- -----
0 -4.43951 0.617097
4.0172 -8.51832 0.822796
8.9611 -8.22364 0.822796
23.9521 1.15614 1.13134
35.965 5.10147 0.822796
40.9613 1.99158 1.43989
257.193 -7.80535 1.23419
263.27 -0.207231 0.719946
291.109 2.75219 0.925645
318.101 -5.93342 0.719946
333.02 8.00272 1.13134
339.009 6.97321 0.617097
347.022 6.5971 1.23419
364.993 -6.45963 0.617097
611.359 -7.42244 0.514247
646.153 4.83712 1.43989
670.133 -5.00447 0.925645
683.118 -0.634092 0.514247
693.077 6.10723 0.925645
698.043 10.9221 1.54274
928.34 4.06487 1.13134
952.367 5.0842 0.617097
983.279 2.61827 0.925645
1039.03 -3.28809 0.925645
1093.97 -7.45486 0.719946
1390.09 -7.30829 1.13134
1739.13 -6.14317 1.64559
1785.06 7.78709 0.822796
