Time data sigma
---- ---- -----
0 -15.5329 1.07071
102.731 11.9517 1.39658
363.991 -17.7731 0.931056
1446.97 -9.50286 0.83795
1447.95 -8.60761 0.791397
1448.94 -8.91707 0.791397
1449.91 -8.06106 0.83795
1455.96 -5.71331 0.977609
1458.9 -0.738004 1.39658
1471.83 17.8949 1.07071
1473.9 16.1633 0.83795
1475.86 18.9228 1.16382
1477.85 16.2919 1.07071
1478.95 13.691 0.791397
1504.82 -8.91564 0.931056
1505.91 -9.06898 0.977609
1510.89 -6.76366 1.07071
1511.87 -7.76032 0.791397
1512.79 -7.0387 0.791397
1513.83 -6.1879 0.83795
1527.87 9.16336 1.07071
1528.82 13.7167 0.83795
1535.71 14.0132 0.931056
1539.76 14.5683 0.977609
1559.76 -11.062 0.83795
1561.76 -15.1439 0.931056
1817.96 2.4237 0.931056
1818.99 2.91067 1.07071
1820.98 2.43307 0.977609
1821.97 4.94058 0.83795
1825.93 8.5858 0.977609
1826.93 7.90924 0.931056
1828.94 13.3488 1.11727
1842.89 10.0641 1.16382
1843.9 8.6292 1.16382
1850.82 -5.30515 1.11727
1851.83 -8.73457 1.02416
1852.86 -9.62055 0.791397
1853.91 -11.156 1.25693
1855.88 -12.7275 0.977609
1856.83 -13.7354 1.11727
1857.83 -15.732 1.16382
1863.86 -15.173 0.744845
1866.93 -8.06436 1.02416
1886.96 8.11018 1.02416
1887.84 12.0853 1.11727
1895.85 14.0837 0.791397
1898.62 12.882 1.21037
1915.69 -12.3488 0.791397
1916.78 -16.1384 0.791397
1917.76 -14.4106 0.791397
1918.78 -17.9554 0.83795
1919.7 -16.3629 0.791397
1920.71 -16.8484 1.11727
1926.76 -12.1789 0.884503
1927.74 -12.346 0.884503
1944.64 7.10277 1.16382
1947.64 8.98345 1.07071
1948.66 12.0462 0.791397
1956.68 14.9252 1.25693
1958.7 12.2242 0.791397
1987.69 -10.1078 1.44314
2001.66 8.75581 0.884503
2008.66 11.4 1.35003
2009.68 11.549 0.977609
2014.63 10.3122 1.02416
2018.63 10.0982 0.884503
