Time data sigma
---- ---- -----
0 -2.59576 0.617097
4.0172 -1.11453 0.822796
8.9611 -1.65432 0.822796
23.9521 -0.0526259 1.13134
35.965 1.98196 0.822796
40.9613 3.20437 1.43989
257.193 -0.350827 1.23419
263.27 -0.654255 0.719946
291.109 -1.06736 0.925645
318.101 -3.65607 0.719946
333.02 0.488317 1.13134
339.009 2.82201 0.617097
347.022 -0.844957 1.23419
364.993 -0.258907 0.617097
611.359 -1.30347 0.514247
646.153 0.0865691 1.43989
670.133 -1.54585 0.925645
683.118 3.54212 0.514247
693.077 2.18791 0.925645
698.043 1.7716 1.54274
928.34 0.156319 1.13134
952.367 -2.5838 0.617097
983.279 2.52304 0.925645
1039.03 -2.10933 0.925645
1093.97 -0.0416065 0.719946
1390.09 -2.99589 1.13134
1739.13 -3.81568 1.64559
1785.06 -0.242121 0.822796
