Time data sigma
---- ---- -----
0 -1.2545 0.617097
4.0172 0.508995 0.822796
8.9611 -3.88169 0.822796
23.9521 -10.9047 1.13134
35.965 5.60611 0.822796
40.9613 9.91912 1.43989
257.193 -8.27292 1.23419
263.27 -12.0524 0.719946
291.109 11.3399 0.925645
318.101 -8.5521 0.719946
333.02 -3.28954 1.13134
339.009 5.38483 0.617097
347.022 14.9252 1.23419
364.993 0.330587 0.617097
611.359 -6.18316 0.514247
646.153 14.0802 1.43989
670.133 -6.82123 0.925645
683.118 -10.3271 0.514247
693.077 -3.04502 0.925645
698.043 3.53754 1.54274
928.34 -7.59179 1.13134
952.367 10.4596 0.617097
983.279 -8.11371 0.925645
1039.03 -6.18657 0.925645
1093.97 -8.42149 0.719946
1390.09 -8.74587 1.13134
1739.13 5.22956 1.64559
1785.06 7.68197 0.822796
