Time data sigma
---- ---- -----
0 -8.07824 1.07071
102.731 1.56525 1.39658
363.991 -13.5226 0.931056
1446.97 -8.48317 0.83795
1447.95 -9.08193 0.791397
1448.94 -7.40249 0.791397
1449.91 -5.24077 0.83795
1455.96 -1.13215 0.977609
1458.9 6.99526 1.39658
1471.83 7.13981 1.07071
1473.9 4.80526 0.83795
1475.86 5.30408 1.16382
1477.85 2.56108 1.07071
1478.95 1.86585 0.791397
1504.82 -11.0755 0.931056
1505.91 -9.87578 0.977609
1510.89 -6.97635 1.07071
1511.87 -5.45722 0.791397
1512.79 -3.39071 0.791397
1513.83 -1.96257 0.83795
1527.87 7.50738 1.07071
1528.82 6.3215 0.83795
1535.71 3.79881 0.931056
1539.76 6.09882 0.977609
1559.76 -9.7355 0.83795
1561.76 -9.34569 0.931056
1817.96 4.17995 0.931056
1818.99 2.74055 1.07071
1820.98 7.67954 0.977609
1821.97 6.46964 0.83795
1825.93 8.79566 0.977609
1826.93 8.35062 0.931056
1828.94 6.57433 1.11727
1842.89 3.63058 1.16382
1843.9 1.74097 1.16382
1850.82 2.98922 1.11727
1851.83 -1.01105 1.02416
1852.86 0.936877 0.791397
1853.91 -0.372976 1.25693
1855.88 -2.06667 0.977609
1856.83 -4.70853 1.11727
1857.83 -4.15628 1.16382
1863.86 -11.1618 0.744845
1866.93 -8.86416 1.02416
1886.96 6.67021 1.02416
1887.84 8.01378 1.11727
1895.85 2.98231 0.791397
1898.62 4.97601 1.21037
1915.69 -3.0411 0.791397
1916.78 -5.49432 0.791397
1917.76 -8.79721 0.791397
1918.78 -7.97084 0.83795
1919.7 -9.31868 0.791397
1920.71 -8.43695 1.11727
1926.76 -8.66898 0.884503
1927.74 -10.5256 0.884503
1944.64 8.81564 1.16382
1947.64 7.61812 1.07071
1948.66 6.33595 0.791397
1956.68 7.25544 1.25693
1958.7 4.59852 0.791397
1987.69 -9.7811 1.44314
2001.66 6.94127 0.884503
2008.66 7.90207 1.35003
2009.68 7.59487 0.977609
2014.63 2.54147 1.02416
2018.63 4.20877 0.884503
