Time data sigma
---- ---- -----
0 8.03088 1.07071
102.731 3.15265 1.39658
363.991 4.04118 0.931056
1446.97 2.36464 0.83795
1447.95 -1.20857 0.791397
1448.94 -2.66969 0.791397
1449.91 -2.21335 0.83795
1455.96 -8.23031 0.977609
1458.9 -7.76418 1.39658
1471.83 -8.17858 1.07071
1473.9 -9.14081 0.83795
1475.86 -5.12017 1.16382
1477.85 -3.71518 1.07071
1478.95 -3.85334 0.791397
1504.82 1.5017 0.931056
1505.91 0.871142 0.977609
1510.89 -4.97733 1.07071
1511.87 -5.76413 0.791397
1512.79 -4.34742 0.791397
1513.83 -8.89782 0.83795
1527.87 -12.6575 1.07071
1528.82 -10.339 0.83795
1535.71 -8.37525 0.931056
1539.76 -2.63484 0.977609
1559.76 10.6116 0.83795
1561.76 7.72581 0.931056
1817.96 -8.16649 0.931056
1818.99 -7.86956 1.07071
1820.98 -9.56964 0.977609
1821.97 -9.62352 0.83795
1825.93 -9.32576 0.977609
1826.93 -11.0492 0.931056
1828.94 -13.7661 1.11727
1842.89 1.62495 1.16382
1843.9 2.17714 1.16382
1850.82 15.5009 1.11727
1851.83 16.8963 1.02416
1852.86 16.6601 0.791397
1853.91 16.1251 1.25693
1855.88 15.2282 0.977609
1856.83 15.319 1.11727
1857.83 15.4786 1.16382
1863.86 2.33726 0.744845
1866.93 1.64813 1.02416
1886.96 -11.2554 1.02416
1887.84 -10.7588 1.11727
1895.85 -6.7784 0.791397
1898.62 -3.66534 1.21037
1915.69 15.4228 0.791397
1916.78 13.8776 0.791397
1917.76 10.8479 0.791397
1918.78 10.7033 0.83795
1919.7 10.5304 0.791397
1920.71 8.67511 1.11727
1926.76 0.194717 0.884503
1927.74 0.906012 0.884503
1944.64 -10.7407 1.16382
1947.64 -9.11888 1.07071
1948.66 -11.6513 0.791397
1956.68 -5.40801 1.25693
1958.7 -4.21991 0.791397
1987.69 -0.169973 1.44314
2001.66 -9.27671 0.884503
2008.66 -9.75346 1.35003
2009.68 -8.94431 0.977609
2014.63 -7.36163 1.02416
2018.63 -5.14021 0.884503
