Time data sigma
---- ---- -----
0 -7.68168 1.07071
102.731 9.70953 1.39658
363.991 -7.39866 0.931056
1446.97 -10.3908 0.83795
1447.95 -14.3821 0.791397
1448.94 -14.4561 0.791397
1449.91 -13.8834 0.83795
1455.96 -8.88717 0.977609
1458.9 -5.14344 1.39658
1471.83 11.3446 1.07071
1473.9 9.6633 0.83795
1475.86 8.91602 1.16382
1477.85 6.71808 1.07071
1478.95 8.13529 0.791397
1504.82 -9.66108 0.931056
1505.91 -9.25046 0.977609
1510.89 -11.7734 1.07071
1511.87 -14.6965 0.791397
1512.79 -11.0255 0.791397
1513.83 -10.3934 0.83795
1527.87 5.85992 1.07071
1528.82 9.16406 0.83795
1535.71 10.0461 0.931056
1539.76 10.1432 0.977609
1559.76 -5.24665 0.83795
1561.76 -5.40086 0.931056
1817.96 -6.45359 0.931056
1818.99 -7.51853 1.07071
1820.98 -3.83882 0.977609
1821.97 -3.28291 0.83795
1825.93 4.87771 0.977609
1826.93 3.52559 0.931056
1828.94 4.39146 1.11727
1842.89 9.69625 1.16382
1843.9 7.31687 1.16382
1850.82 -1.46624 1.11727
1851.83 -2.88002 1.02416
1852.86 -1.00588 0.791397
1853.91 -1.97748 1.25693
1855.88 -1.78845 0.977609
1856.83 -2.41064 1.11727
1857.83 -3.0113 1.16382
1863.86 -7.79749 0.744845
1866.93 -10.0445 1.02416
1886.96 3.18818 1.02416
1887.84 7.03096 1.11727
1895.85 13.8285 0.791397
1898.62 14.4062 1.21037
1915.69 -3.04495 0.791397
1916.78 -4.39576 0.791397
1917.76 -5.02635 0.791397
1918.78 -5.49254 0.83795
1919.7 -5.90349 0.791397
1920.71 -6.45198 1.11727
1926.76 -9.16004 0.884503
1927.74 -7.44983 0.884503
1944.64 -1.11388 1.16382
1947.64 4.8851 1.07071
1948.66 3.97802 0.791397
1956.68 13.3274 1.25693
1958.7 11.2396 0.791397
1987.69 -10.8748 1.44314
2001.66 -4.96228 0.884503
2008.66 4.62247 1.35003
2009.68 4.35742 0.977609
2014.63 7.56774 1.02416
2018.63 10.6111 0.884503
