Time data sigma
---- ---- -----
0 3.43658 1.07071
102.731 -2.35075 1.39658
363.991 3.38395 0.931056
1446.97 0.533269 0.83795
1447.95 -1.18007 0.791397
1448.94 1.61055 0.791397
1449.91 0.475335 0.83795
1455.96 -1.35483 0.977609
1458.9 1.25968 1.39658
1471.83 -0.0122713 1.07071
1473.9 0.0993319 0.83795
1475.86 -3.16307 1.16382
1477.85 -0.696837 1.07071
1478.95 -1.11124 0.791397
1504.82 1.21264 0.931056
1505.91 2.3146 0.977609
1510.89 0.547968 1.07071
1511.87 0.451068 0.791397
1512.79 0.191747 0.791397
1513.83 -3.20628 0.83795
1527.87 -2.25114 1.07071
1528.82 -2.60856 0.83795
1535.71 -1.46737 0.931056
1539.76 -1.89571 0.977609
1559.76 -0.0927074 0.83795
1561.76 2.3715 0.931056
1817.96 -1.66498 0.931056
1818.99 -1.47424 1.07071
1820.98 -3.09352 0.977609
1821.97 -3.69297 0.83795
1825.93 -0.868397 0.977609
1826.93 -1.37181 0.931056
1828.94 -0.614335 1.11727
1842.89 1.63936 1.16382
1843.9 -1.39995 1.16382
1850.82 1.74426 1.11727
1851.83 4.29076 1.02416
1852.86 2.51981 0.791397
1853.91 3.15124 1.25693
1855.88 2.48796 0.977609
1856.83 4.70515 1.11727
1857.83 2.61533 1.16382
1863.86 1.00027 0.744845
1866.93 1.628 1.02416
1886.96 0.669943 1.02416
1887.84 -0.918806 1.11727
1895.85 -3.87124 0.791397
1898.62 -4.95098 1.21037
1915.69 1.61017 0.791397
1916.78 3.19913 0.791397
1917.76 0.963674 0.791397
1918.78 4.09422 0.83795
1919.7 4.46523 0.791397
1920.71 1.85642 1.11727
1926.76 0.772984 0.884503
1927.74 1.30284 0.884503
1944.64 -0.119546 1.16382
1947.64 -1.90795 1.07071
1948.66 -1.38643 0.791397
1956.68 -3.33931 1.25693
1958.7 2.36239 0.791397
1987.69 -1.22797 1.44314
2001.66 -0.545833 0.884503
2008.66 -5.02855 1.35003
2009.68 -2.58311 0.977609
2014.63 0.132624 1.02416
2018.63 -1.10364 0.884503
