Time data sigma
---- ---- -----
0 0.363153 0.617097
4.0172 -7.26064 0.822796
8.9611 -14.5414 0.822796
23.9521 -6.78809 1.13134
35.965 3.28985 0.822796
40.9613 13.0186 1.43989
257.193 -15.0323 1.23419
263.27 -10.5852 0.719946
291.109 9.10614 0.925645
318.101 -17.7173 0.719946
333.02 5.04294 1.13134
339.009 13.1665 0.617097
347.022 9.72908 1.23419
364.993 -2.75058 0.617097
611.359 -17.2818 0.514247
646.153 13.5453 1.43989
670.133 -15.0566 0.925645
683.118 -4.32052 0.514247
693.077 0.0226352 0.925645
698.043 9.59931 1.54274
928.34 -3.83779 1.13134
952.367 9.38264 0.617097
983.279 -11.5898 0.925645
1039.03 -15.2126 0.925645
1093.97 -18.065 0.719946
1390.09 -15.6893 1.13134
1739.13 4.9307 1.64559
1785.06 9.84518 0.822796
