Time data sigma
---- ---- -----
0 -6.74563 0.617097
4.0172 -0.350612 0.822796
8.9611 6.73731 0.822796
23.9521 8.12391 1.13134
35.965 3.61608 0.822796
40.9613 -1.57711 1.43989
257.193 10.5604 1.23419
263.27 10.5715 0.719946
291.109 -15.4798 0.925645
318.101 9.06442 0.719946
333.02 6.53133 1.13134
339.009 1.20086 0.617097
347.022 -14.3186 1.23419
364.993 0.760862 0.617097
611.359 6.21299 0.514247
646.153 -9.87415 1.43989
670.133 6.58058 0.925645
683.118 10.3219 0.514247
693.077 5.99828 0.925645
698.043 3.39987 1.54274
928.34 7.73199 1.13134
952.367 -17.5301 0.617097
983.279 9.8643 0.925645
1039.03 11.1585 0.925645
1093.97 8.49164 0.719946
1390.09 5.25346 1.13134
1739.13 -9.64278 1.64559
1785.06 -10.2917 0.822796
