Time data sigma
---- ---- -----
0 0.425947 0.617097
4.0172 0.183149 0.822796
8.9611 0.0639298 0.822796
23.9521 1.47749 1.13134
35.965 0.401541 0.822796
40.9613 -5.17234 1.43989
257.193 -3.33439 1.23419
263.27 0.500735 0.719946
291.109 -0.643153 0.925645
318.101 -1.30288 0.719946
333.02 0.381576 1.13134
339.009 2.25357 0.617097
347.022 1.64485 1.23419
364.993 -0.973049 0.617097
611.359 -1.9366 0.514247
646.153 -0.565311 1.43989
670.133 -2.38079 0.925645
683.118 -0.115985 0.514247
693.077 -0.0428598 0.925645
698.043 1.54163 1.54274
928.34 1.98492 1.13134
952.367 0.244464 0.617097
983.279 -0.762298 0.925645
1039.03 2.16698 0.925645
1093.97 -0.858218 0.719946
1390.09 -2.08212 1.13134
1739.13 0.199255 1.64559
1785.06 -0.253737 0.822796
