Time data sigma
---- ---- -----
0 -6.36609 1.07071
102.731 -0.149977 1.39658
363.991 -12.5737 0.931056
1446.97 -7.37826 0.83795
1447.95 -7.92736 0.791397
1448.94 -6.1976 0.791397
1449.91 -4.00929 0.83795
1455.96 -1.22499 0.977609
1458.9 5.50583 1.39658
1471.83 7.93572 1.07071
1473.9 5.83697 0.83795
1475.86 6.4118 1.16382
1477.85 3.61511 1.07071
1478.95 2.835 0.791397
1504.82 -10.0125 0.931056
1505.91 -8.79949 0.977609
1510.89 -5.71204 1.07071
1511.87 -4.26889 0.791397
1512.79 -2.34502 0.791397
1513.83 -1.16649 0.83795
1527.87 7.18934 1.07071
1528.82 6.33535 0.83795
1535.71 4.90748 0.931056
1539.76 7.02118 0.977609
1559.76 -8.86877 0.83795
1561.76 -8.2996 0.931056
1817.96 3.71487 0.931056
1818.99 1.7425 1.07071
1820.98 5.76206 0.977609
1821.97 4.25575 0.83795
1825.93 7.11491 0.977609
1826.93 7.09231 0.931056
1828.94 6.1647 1.11727
1842.89 4.34677 1.16382
1843.9 2.25917 1.16382
1850.82 1.40483 1.11727
1851.83 -2.77752 1.02416
1852.86 -0.859829 0.791397
1853.91 -2.01564 1.25693
1855.88 -3.02847 0.977609
1856.83 -5.26366 1.11727
1857.83 -4.30451 1.16382
1863.86 -10.2394 0.744845
1866.93 -7.70308 1.02416
1886.96 5.30931 1.02416
1887.84 7.0371 1.11727
1895.85 4.06482 0.791397
1898.62 6.13746 1.21037
1915.69 -4.18553 0.791397
1916.78 -6.18888 0.791397
1917.76 -9.08818 0.791397
1918.78 -7.89388 0.83795
1919.7 -8.97188 0.791397
1920.71 -7.87329 1.11727
1926.76 -7.52938 0.884503
1927.74 -9.26308 0.884503
1944.64 6.53927 1.16382
1947.64 6.43655 1.07071
1948.66 5.59894 0.791397
1956.68 8.38528 1.25693
1958.7 5.77362 0.791397
1987.69 -8.52009 1.44314
2001.66 4.95639 0.884503
2008.66 7.05421 1.35003
2009.68 7.17249 0.977609
2014.63 3.44593 1.02416
2018.63 5.39706 0.884503
