Time data sigma
---- ---- -----
0 -13.8221 0.617097
4.0172 -10.4356 0.822796
8.9611 -3.90637 0.822796
23.9521 9.65815 1.13134
35.965 5.53074 0.822796
40.9613 1.31947 1.43989
257.193 7.02571 1.23419
263.27 12.215 0.719946
291.109 -9.91878 0.925645
318.101 6.99057 0.719946
333.02 12.4374 1.13134
339.009 3.09189 0.617097
347.022 -10.3063 1.23419
364.993 -5.34391 0.617097
611.359 1.63488 0.514247
646.153 -4.08298 1.43989
670.133 -0.784004 0.925645
683.118 8.22332 0.514247
693.077 7.69201 0.925645
698.043 7.01595 1.54274
928.34 12.3922 1.13134
952.367 -6.87889 0.617097
983.279 12.6376 0.925645
1039.03 4.5826 0.925645
1093.97 -0.810505 0.719946
1390.09 -0.253207 1.13134
1739.13 -6.24705 1.64559
1785.06 -6.07923 0.822796
