Time data sigma
---- ---- -----
0 1.69987 1.07071
102.731 2.73548 1.39658
363.991 -2.8991 0.931056
1446.97 -0.950498 0.83795
1447.95 -1.91857 0.791397
1448.94 -3.32661 0.791397
1449.91 -2.43469 0.83795
1455.96 -4.41303 0.977609
1458.9 -6.51486 1.39658
1471.83 -3.4142 1.07071
1473.9 -2.01413 0.83795
1475.86 2.23175 1.16382
1477.85 2.79248 1.07071
1478.95 2.92237 0.791397
1504.82 -2.35468 0.931056
1505.91 -0.0898237 0.977609
1510.89 -1.32473 1.07071
1511.87 -1.00052 0.791397
1512.79 -2.14183 0.791397
1513.83 -5.30868 0.83795
1527.87 -4.94932 1.07071
1528.82 -5.05476 0.83795
1535.71 -0.767212 0.931056
1539.76 3.12561 0.977609
1559.76 -0.780165 0.83795
1561.76 1.55725 0.931056
1817.96 -5.43178 0.931056
1818.99 -4.75012 1.07071
1820.98 -3.95349 0.977609
1821.97 -2.38462 0.83795
1825.93 -4.86711 0.977609
1826.93 -7.45872 0.931056
1828.94 -4.56892 1.11727
1842.89 2.46759 1.16382
1843.9 5.10576 1.16382
1850.82 4.72745 1.11727
1851.83 5.13738 1.02416
1852.86 1.76028 0.791397
1853.91 3.11413 1.25693
1855.88 -0.481484 0.977609
1856.83 1.82154 1.11727
1857.83 0.251838 1.16382
1863.86 -1.51948 0.744845
1866.93 -0.537564 1.02416
1886.96 -4.46647 1.02416
1887.84 -2.8336 1.11727
1895.85 0.207618 0.791397
1898.62 3.93188 1.21037
1915.69 2.079 0.791397
1916.78 1.28159 0.791397
1917.76 1.12539 0.791397
1918.78 1.48188 0.83795
1919.7 2.51162 0.791397
1920.71 -1.88775 1.11727
1926.76 -0.0965891 0.884503
1927.74 -0.348121 0.884503
1944.64 -3.20835 1.16382
1947.64 -3.06335 1.07071
1948.66 -2.0769 0.791397
1956.68 4.15087 1.25693
1958.7 2.34927 0.791397
1987.69 -4.39748 1.44314
2001.66 -6.25909 0.884503
2008.66 -3.93376 1.35003
2009.68 -0.0894114 0.977609
2014.63 0.94323 1.02416
2018.63 3.21233 0.884503
