Time data sigma
---- ---- -----
0 -7.14882 0.617097
4.0172 -0.351264 0.822796
8.9611 6.84643 0.822796
23.9521 9.80447 1.13134
35.965 3.74899 0.822796
40.9613 -5.3026 1.43989
257.193 14.9801 1.23419
263.27 17.2765 0.719946
291.109 -8.55064 0.925645
318.101 15.4269 0.719946
333.02 1.80442 1.13134
339.009 -3.38404 0.617097
347.022 -9.9292 1.23419
364.993 -5.36078 0.617097
611.359 6.23143 0.514247
646.153 -13.027 1.43989
670.133 4.63849 0.925645
683.118 13.4016 0.514247
693.077 7.74974 0.925645
698.043 -0.134294 1.54274
928.34 7.87684 1.13134
952.367 -12.1498 0.617097
983.279 13.5309 0.925645
1039.03 15.7096 0.925645
1093.97 12.2552 0.719946
1390.09 0.54831 1.13134
1739.13 -12.8304 1.64559
1785.06 -11.8978 0.822796
