Time data sigma
---- ---- -----
0 1.9444 1.07071
102.731 1.98712 1.39658
363.991 1.5442 0.931056
1446.97 0.493668 0.83795
1447.95 -1.24802 0.791397
1448.94 1.82053 0.791397
1449.91 0.440724 0.83795
1455.96 0.297379 0.977609
1458.9 -1.94729 1.39658
1471.83 -0.805299 1.07071
1473.9 0.514891 0.83795
1475.86 -1.23974 1.16382
1477.85 0.717263 1.07071
1478.95 2.03954 0.791397
1504.82 1.48966 0.931056
1505.91 2.18144 0.977609
1510.89 0.100168 1.07071
1511.87 -0.962276 0.791397
1512.79 1.0621 0.791397
1513.83 -0.45539 0.83795
1527.87 -1.91456 1.07071
1528.82 -4.01828 0.83795
1535.71 1.32358 0.931056
1539.76 0.016812 0.977609
1559.76 -1.62628 0.83795
1561.76 1.77405 0.931056
1817.96 0.352917 0.931056
1818.99 -1.36115 1.07071
1820.98 -1.524 0.977609
1821.97 -0.392353 0.83795
1825.93 -0.705654 0.977609
1826.93 -0.603259 0.931056
1828.94 -0.986706 1.11727
1842.89 0.958365 1.16382
1843.9 -0.927793 1.16382
1850.82 3.18832 1.11727
1851.83 1.57431 1.02416
1852.86 3.88643 0.791397
1853.91 2.30736 1.25693
1855.88 2.86453 0.977609
1856.83 2.20125 1.11727
1857.83 0.197863 1.16382
1863.86 0.311949 0.744845
1866.93 1.30137 1.02416
1886.96 -3.25493 1.02416
1887.84 -2.4761 1.11727
1895.85 0.0617289 0.791397
1898.62 -1.75967 1.21037
1915.69 4.13837 0.791397
1916.78 2.04511 0.791397
1917.76 2.07132 0.791397
1918.78 -0.139276 0.83795
1919.7 5.23299 0.791397
1920.71 1.85862 1.11727
1926.76 0.988325 0.884503
1927.74 -1.00843 0.884503
1944.64 -1.40028 1.16382
1947.64 0.0608966 1.07071
1948.66 -4.41343 0.791397
1956.68 -0.246361 1.25693
1958.7 -1.40928 0.791397
1987.69 -1.18377 1.44314
2001.66 -1.04278 0.884503
2008.66 -1.5598 1.35003
2009.68 -1.20754 0.977609
2014.63 -3.03504 1.02416
2018.63 0.284805 0.884503
