Time data sigma
---- ---- -----
0 -4.98024 0.617097
4.0172 -8.81883 0.822796
8.9611 -8.08088 0.822796
23.9521 0.986684 1.13134
35.965 5.19562 0.822796
40.9613 2.77332 1.43989
257.193 -4.22673 1.23419
263.27 -0.172512 0.719946
291.109 4.80538 0.925645
318.101 -1.85174 0.719946
333.02 4.17075 1.13134
339.009 6.28161 0.617097
347.022 10.907 1.23419
364.993 -10.0807 0.617097
611.359 -9.05513 0.514247
646.153 5.99303 1.43989
670.133 -7.3801 0.925645
683.118 1.84831 0.514247
693.077 4.65002 0.925645
698.043 8.31453 1.54274
928.34 2.96034 1.13134
952.367 4.94773 0.617097
983.279 2.10617 0.925645
1039.03 -1.97175 0.925645
1093.97 -4.26295 0.719946
1390.09 -9.13371 1.13134
1739.13 -6.39161 1.64559
1785.06 8.26484 0.822796
