Time data sigma
---- ---- -----
0 -0.446624 1.07071
102.731 -0.390575 1.39658
363.991 -3.81734 0.931056
1446.97 -0.361162 0.83795
1447.95 -1.42981 0.791397
1448.94 -1.01146 0.791397
1449.91 -2.47729 0.83795
1455.96 -5.29057 0.977609
1458.9 -3.43683 1.39658
1471.83 0.0376369 1.07071
1473.9 -0.026893 0.83795
1475.86 1.3642 1.16382
1477.85 1.86035 1.07071
1478.95 -0.925526 0.791397
1504.82 1.9747 0.931056
1505.91 -0.73779 0.977609
1510.89 -5.89519 1.07071
1511.87 -1.94132 0.791397
1512.79 -1.79606 0.791397
1513.83 -2.05787 0.83795
1527.87 -4.17149 1.07071
1528.82 -0.986986 0.83795
1535.71 0.874381 0.931056
1539.76 0.460235 0.977609
1559.76 -0.30559 0.83795
1561.76 1.8833 0.931056
1817.96 0.0120114 0.931056
1818.99 -0.993005 1.07071
1820.98 -0.138875 0.977609
1821.97 -3.48374 0.83795
1825.93 -2.18838 0.977609
1826.93 -0.759283 0.931056
1828.94 -0.590382 1.11727
1842.89 1.67025 1.16382
1843.9 0.394224 1.16382
1850.82 3.49383 1.11727
1851.83 5.2905 1.02416
1852.86 1.92806 0.791397
1853.91 -0.303406 1.25693
1855.88 0.940086 0.977609
1856.83 2.00651 1.11727
1857.83 2.04262 1.16382
1863.86 0.977784 0.744845
1866.93 -0.248764 1.02416
1886.96 -1.36591 1.02416
1887.84 -2.51393 1.11727
1895.85 -0.3825 0.791397
1898.62 -0.785451 1.21037
1915.69 2.39256 0.791397
1916.78 1.04912 0.791397
1917.76 3.53469 0.791397
1918.78 1.48179 0.83795
1919.7 -1.43985 0.791397
1920.71 0.782995 1.11727
1926.76 -0.592039 0.884503
1927.74 -1.49556 0.884503
1944.64 -1.87927 1.16382
1947.64 -2.15645 1.07071
1948.66 -1.15719 0.791397
1956.68 0.0506556 1.25693
1958.7 0.84015 0.791397
1987.69 -0.767193 1.44314
2001.66 -1.58638 0.884503
2008.66 2.0782 1.35003
2009.68 -2.64018 0.977609
2014.63 1.92863 1.02416
2018.63 2.04263 0.884503
