Time data sigma
---- ---- -----
0 -3.66196 0.617097
4.0172 -9.00374 0.822796
8.9611 -12.5025 0.822796
23.9521 -1.86902 1.13134
35.965 6.60022 0.822796
40.9613 9.78113 1.43989
257.193 -8.58837 1.23419
263.27 -2.72419 0.719946
291.109 9.17905 0.925645
318.101 -7.26163 0.719946
333.02 5.04254 1.13134
339.009 8.9667 0.617097
347.022 11.3034 1.23419
364.993 -8.54841 0.617097
611.359 -11.7694 0.514247
646.153 11.3688 1.43989
670.133 -10.9427 0.925645
683.118 -1.69968 0.514247
693.077 2.81635 0.925645
698.043 8.855 1.54274
928.34 3.79098 1.13134
952.367 6.93656 0.617097
983.279 -1.13852 0.925645
1039.03 -6.77743 0.925645
1093.97 -10.5823 0.719946
1390.09 -12.3292 1.13134
1739.13 -4.67288 1.64559
1785.06 10.8986 0.822796
