Time data sigma
---- ---- -----
0 4.5314 0.617097
4.0172 3.2766 0.822796
8.9611 3.85454 0.822796
23.9521 -2.51413 1.13134
35.965 -6.99473 0.822796
40.9613 -4.4941 1.43989
257.193 -1.18259 1.23419
263.27 -1.70228 0.719946
291.109 1.4695 0.925645
318.101 -0.0723407 0.719946
333.02 -6.98862 1.13134
339.009 -3.78759 0.617097
347.022 -1.04069 1.23419
364.993 2.44905 0.617097
611.359 2.2887 0.514247
646.153 0.846089 1.43989
670.133 -0.447073 0.925645
683.118 -0.356133 0.514247
693.077 -3.96475 0.925645
698.043 -8.68036 1.54274
928.34 -2.64072 1.13134
952.367 2.57642 0.617097
983.279 -3.40395 0.925645
1039.03 -0.171388 0.925645
1093.97 3.31553 0.719946
1390.09 1.6843 1.13134
1739.13 6.13936 1.64559
1785.06 -1.99764 0.822796
