Time data sigma
---- ---- -----
0 -15.9047 1.07071
102.731 5.45178 1.39658
363.991 -11.3738 0.931056
1446.97 -6.57167 0.83795
1447.95 -7.96477 0.791397
1448.94 -6.85841 0.791397
1449.91 -4.74572 0.83795
1455.96 -0.287847 0.977609
1458.9 -1.73876 1.39658
1471.83 14.8357 1.07071
1473.9 14.5353 0.83795
1475.86 16.4981 1.16382
1477.85 14.53 1.07071
1478.95 14.9789 0.791397
1504.82 -10.4427 0.931056
1505.91 -9.13279 0.977609
1510.89 -4.12243 1.07071
1511.87 -5.07869 0.791397
1512.79 -1.02563 0.791397
1513.83 -2.54982 0.83795
1527.87 5.70566 1.07071
1528.82 12.7607 0.83795
1535.71 14.3675 0.931056
1539.76 11.6322 0.977609
1559.76 -14.2648 0.83795
1561.76 -14.3705 0.931056
1817.96 0.445981 0.931056
1818.99 1.33805 1.07071
1820.98 2.10513 0.977609
1821.97 3.46456 0.83795
1825.93 7.5614 0.977609
1826.93 12.0061 0.931056
1828.94 10.416 1.11727
1842.89 9.27841 1.16382
1843.9 8.21083 1.16382
1850.82 -10.2318 1.11727
1851.83 -13.4051 1.02416
1852.86 -12.1576 0.791397
1853.91 -14.3338 1.25693
1855.88 -13.7131 0.977609
1856.83 -13.9949 1.11727
1857.83 -15.6923 1.16382
1863.86 -13.7062 0.744845
1866.93 -7.37486 1.02416
1886.96 11.4186 1.02416
1887.84 8.71885 1.11727
1895.85 15.1409 0.791397
1898.62 10.9756 1.21037
1915.69 -15.6475 0.791397
1916.78 -15.0285 0.791397
1917.76 -14.8351 0.791397
1918.78 -13.3968 0.83795
1919.7 -14.4339 0.791397
1920.71 -13.7206 1.11727
1926.76 -9.89387 0.884503
1927.74 -9.72412 0.884503
1944.64 8.44356 1.16382
1947.64 10.5267 1.07071
1948.66 13.3666 0.791397
1956.68 16.6571 1.25693
1958.7 11.0428 0.791397
1987.69 -7.49825 1.44314
2001.66 5.49948 0.884503
2008.66 12.7923 1.35003
2009.68 10.8648 0.977609
2014.63 17.4647 1.02416
2018.63 14.3656 0.884503
