Time data sigma
---- ---- -----
0 5.78802 0.617097
4.0172 3.91005 0.822796
8.9611 4.06695 0.822796
23.9521 -4.89079 1.13134
35.965 -3.24765 0.822796
40.9613 -1.12451 1.43989
257.193 -2.20007 1.23419
263.27 -3.56631 0.719946
291.109 2.69109 0.925645
318.101 0.223856 0.719946
333.02 -4.31513 1.13134
339.009 -2.13586 0.617097
347.022 0.834248 1.23419
364.993 1.78057 0.617097
611.359 1.76162 0.514247
646.153 0.0772072 1.43989
670.133 1.8694 0.925645
683.118 -4.23475 0.514247
693.077 -4.90043 0.925645
698.043 -4.13279 1.54274
928.34 -6.35005 1.13134
952.367 2.93432 0.617097
983.279 -6.38309 0.925645
1039.03 -1.74903 0.925645
1093.97 3.82905 0.719946
1390.09 4.09116 1.13134
1739.13 4.86247 1.64559
1785.06 1.04157 0.822796
