Time data sigma
---- ---- -----
0 1.35593 0.617097
4.0172 3.713 0.822796
8.9611 3.66652 0.822796
23.9521 8.20179 1.13134
35.965 -4.44429 0.822796
40.9613 -8.70432 1.43989
257.193 4.92153 1.23419
263.27 7.09097 0.719946
291.109 -5.51048 0.925645
318.101 6.67126 0.719946
333.02 1.68178 1.13134
339.009 -7.26266 0.617097
347.022 -8.28435 1.23419
364.993 3.1431 0.617097
611.359 5.55406 0.514247
646.153 -7.77027 1.43989
670.133 4.06249 0.925645
683.118 9.38193 0.514247
693.077 -5.31746 0.925645
698.043 -7.0389 1.54274
928.34 0.595469 1.13134
952.367 -2.52579 0.617097
983.279 7.99632 0.925645
1039.03 12.3314 0.925645
1093.97 9.17779 0.719946
1390.09 6.07511 1.13134
1739.13 -1.99058 1.64559
1785.06 -6.97382 0.822796
