Time data sigma
---- ---- -----
0 1.17635 1.07071
102.731 -0.499272 1.39658
363.991 2.39451 0.931056
1446.97 3.79898 0.83795
1447.95 2.04714 0.791397
1448.94 3.17129 0.791397
1449.91 2.05812 0.83795
1455.96 1.76371 0.977609
1458.9 2.14971 1.39658
1471.83 -1.26608 1.07071
1473.9 -3.40224 0.83795
1475.86 -3.87054 1.16382
1477.85 0.0739626 1.07071
1478.95 -0.867914 0.791397
1504.82 0.187752 0.931056
1505.91 1.45889 0.977609
1510.89 2.75724 1.07071
1511.87 3.40877 0.791397
1512.79 2.64039 0.791397
1513.83 1.60885 0.83795
1527.87 -0.267913 1.07071
1528.82 -0.827319 0.83795
1535.71 -0.44402 0.931056
1539.76 -1.34627 0.977609
1559.76 -0.239821 0.83795
1561.76 0.359056 0.931056
1817.96 -1.71296 0.931056
1818.99 -0.327848 1.07071
1820.98 2.82776 0.977609
1821.97 1.47506 0.83795
1825.93 0.768223 0.977609
1826.93 0.40904 0.931056
1828.94 -1.73387 1.11727
1842.89 -0.680789 1.16382
1843.9 -0.769102 1.16382
1850.82 -1.91373 1.11727
1851.83 -1.97607 1.02416
1852.86 0.0179542 0.791397
1853.91 -2.55501 1.25693
1855.88 -0.404468 0.977609
1856.83 -1.84399 1.11727
1857.83 0.597125 1.16382
1863.86 0.100644 0.744845
1866.93 3.2562 1.02416
1886.96 -1.34541 1.02416
1887.84 -0.359484 1.11727
1895.85 -0.960619 0.791397
1898.62 1.09823 1.21037
1915.69 -1.72783 0.791397
1916.78 -3.97747 0.791397
1917.76 -0.225338 0.791397
1918.78 -1.02767 0.83795
1919.7 1.44596 0.791397
1920.71 2.50627 1.11727
1926.76 1.7324 0.884503
1927.74 3.02022 0.884503
1944.64 0.694157 1.16382
1947.64 -2.26049 1.07071
1948.66 0.777375 0.791397
1956.68 -3.80081 1.25693
1958.7 -0.0960213 0.791397
1987.69 0.190928 1.44314
2001.66 1.09292 0.884503
2008.66 0.977278 1.35003
2009.68 -0.643736 0.977609
2014.63 0.611437 1.02416
2018.63 -1.13373 0.884503
