Time data sigma
---- ---- -----
0 6.23596 1.07071
102.731 -3.64365 1.39658
363.991 6.256 0.931056
1446.97 9.74658 0.83795
1447.95 9.92083 0.791397
1448.94 7.76549 0.791397
1449.91 6.36159 0.83795
1455.96 1.72456 0.977609
1458.9 -1.70392 1.39658
1471.83 -7.43663 1.07071
1473.9 -3.8314 0.83795
1475.86 -6.43347 1.16382
1477.85 -3.40792 1.07071
1478.95 -6.07662 0.791397
1504.82 10.9737 0.931056
1505.91 10.5902 0.977609
1510.89 5.13517 1.07071
1511.87 2.62178 0.791397
1512.79 3.10936 0.791397
1513.83 3.83246 0.83795
1527.87 -5.06946 1.07071
1528.82 -6.04346 0.83795
1535.71 -6.73999 0.931056
1539.76 -3.68184 0.977609
1559.76 10.0927 0.83795
1561.76 11.1415 0.931056
1817.96 -0.514977 0.931056
1818.99 -1.17665 1.07071
1820.98 -1.73946 0.977609
1821.97 -4.406 0.83795
1825.93 -3.49224 0.977609
1826.93 -6.23429 0.931056
1828.94 -6.70697 1.11727
1842.89 -5.91653 1.16382
1843.9 -6.72267 1.16382
1850.82 3.12345 1.11727
1851.83 4.59976 1.02416
1852.86 5.43997 0.791397
1853.91 8.36751 1.25693
1855.88 8.49011 0.977609
1856.83 7.45137 1.11727
1857.83 7.53413 1.16382
1863.86 6.09049 0.744845
1866.93 7.74005 1.02416
1886.96 -5.99029 1.02416
1887.84 -7.46098 1.11727
1895.85 -7.6367 0.791397
1898.62 -6.98307 1.21037
1915.69 6.41761 0.791397
1916.78 6.67476 0.791397
1917.76 9.12883 0.791397
1918.78 9.12346 0.83795
1919.7 7.41232 0.791397
1920.71 8.54813 1.11727
1926.76 5.86721 0.884503
1927.74 4.77135 0.884503
1944.64 -5.44449 1.16382
1947.64 -5.63663 1.07071
1948.66 -7.73728 0.791397
1956.68 -7.83196 1.25693
1958.7 -6.53123 0.791397
1987.69 5.61006 1.44314
2001.66 -4.45463 0.884503
2008.66 -5.45879 1.35003
2009.68 -7.86137 0.977609
2014.63 -5.98812 1.02416
2018.63 -7.33419 0.884503
