Time data sigma
---- ---- -----
0 0.267551 0.617097
4.0172 -1.70169 0.822796
8.9611 -2.14958 0.822796
23.9521 -2.93622 1.13134
35.965 1.22062 0.822796
40.9613 0.0389522 1.43989
257.193 -2.68621 1.23419
263.27 -1.0287 0.719946
291.109 1.32297 0.925645
318.101 -2.59436 0.719946
333.02 3.27854 1.13134
339.009 -0.299826 0.617097
347.022 3.17289 1.23419
364.993 -0.773711 0.617097
611.359 -0.683975 0.514247
646.153 -1.36633 1.43989
670.133 -2.00936 0.925645
683.118 -1.06956 0.514247
693.077 1.72214 0.925645
698.043 1.65962 1.54274
928.34 1.44325 1.13134
952.367 0.599043 0.617097
983.279 -2.55551 0.925645
1039.03 -1.70896 0.925645
1093.97 -1.46271 0.719946
1390.09 -4.19112 1.13134
1739.13 2.32953 1.64559
1785.06 3.91704 0.822796
