Time data sigma
---- ---- -----
0 2.85314 0.617097
4.0172 12.2878 0.822796
8.9611 18.8438 0.822796
23.9521 -2.71261 1.13134
35.965 -10.8865 0.822796
40.9613 -10.3306 1.43989
257.193 12.9321 1.23419
263.27 3.15744 0.719946
291.109 -3.38569 0.925645
318.101 9.12446 0.719946
333.02 -11.8031 1.13134
339.009 -17.8196 0.617097
347.022 -6.48638 1.23419
364.993 14.1681 0.617097
611.359 16.1116 0.514247
646.153 -11.5758 1.43989
670.133 16.7927 0.925645
683.118 -4.39883 0.514247
693.077 -7.32498 0.925645
698.043 -8.53711 1.54274
928.34 -7.25486 1.13134
952.367 -1.09548 0.617097
983.279 4.38496 0.925645
1039.03 10.0934 0.925645
1093.97 11.3259 0.719946
1390.09 14.7831 1.13134
1739.13 1.54959 1.64559
1785.06 -7.69293 0.822796
