Time data sigma
---- ---- -----
0 -1.70411 1.07071
102.731 3.16695 1.39658
363.991 -0.334254 0.931056
1446.97 -1.35529 0.83795
1447.95 -0.965958 0.791397
1448.94 -1.94239 0.791397
1449.91 -2.46698 0.83795
1455.96 -2.27283 0.977609
1458.9 -4.99493 1.39658
1471.83 -1.48602 1.07071
1473.9 -1.19138 0.83795
1475.86 1.31754 1.16382
1477.85 2.4843 1.07071
1478.95 5.37354 0.791397
1504.82 -2.54042 0.931056
1505.91 -2.04869 0.977609
1510.89 -3.80063 1.07071
1511.87 -2.20253 0.791397
1512.79 -2.81973 0.791397
1513.83 -1.94258 0.83795
1527.87 -5.64027 1.07071
1528.82 -2.68117 0.83795
1535.71 -0.956823 0.931056
1539.76 2.15272 0.977609
1559.76 1.89794 0.83795
1561.76 -1.69871 0.931056
1817.96 -5.30276 0.931056
1818.99 -4.80287 1.07071
1820.98 -7.06055 0.977609
1821.97 -5.75291 0.83795
1825.93 -6.55227 0.977609
1826.93 -2.2692 0.931056
1828.94 -1.69731 1.11727
1842.89 4.45725 1.16382
1843.9 4.33123 1.16382
1850.82 3.93269 1.11727
1851.83 4.31162 1.02416
1852.86 3.48428 0.791397
1853.91 5.68523 1.25693
1855.88 2.19872 0.977609
1856.83 -0.854638 1.11727
1857.83 2.50331 1.16382
1863.86 -4.5759 0.744845
1866.93 -1.8268 1.02416
1886.96 -3.7343 1.02416
1887.84 -3.08803 1.11727
1895.85 0.142583 0.791397
1898.62 3.56872 1.21037
1915.69 1.77982 0.791397
1916.78 2.45563 0.791397
1917.76 0.491549 0.791397
1918.78 2.33598 0.83795
1919.7 -0.292222 0.791397
1920.71 -2.44297 1.11727
1926.76 -2.90341 0.884503
1927.74 -3.47262 0.884503
1944.64 -3.75517 1.16382
1947.64 -4.53872 1.07071
1948.66 -2.43646 0.791397
1956.68 1.84383 1.25693
1958.7 2.9985 0.791397
1987.69 -2.59851 1.44314
2001.66 -4.75227 0.884503
2008.66 -2.44441 1.35003
2009.68 -2.79671 0.977609
2014.63 1.51233 1.02416
2018.63 3.6109 0.884503
