Time data sigma
---- ---- -----
0 3.51094 0.617097
4.0172 1.40644 0.822796
8.9611 0.832585 0.822796
23.9521 0.981872 1.13134
35.965 -0.577791 0.822796
40.9613 -4.02517 1.43989
257.193 0.477158 1.23419
263.27 -2.14029 0.719946
291.109 -0.577235 0.925645
318.101 -1.61392 0.719946
333.02 -3.34246 1.13134
339.009 -3.85252 0.617097
347.022 0.907878 1.23419
364.993 2.61154 0.617097
611.359 1.13078 0.514247
646.153 1.28892 1.43989
670.133 1.50063 0.925645
683.118 -1.23445 0.514247
693.077 -3.19588 0.925645
698.043 -4.30597 1.54274
928.34 0.0474316 1.13134
952.367 -0.0160117 0.617097
983.279 -0.843616 0.925645
1039.03 -1.27046 0.925645
1093.97 2.2303 0.719946
1390.09 0.070021 1.13134
1739.13 -1.68168 1.64559
1785.06 2.3526 0.822796
