Time data sigma
---- ---- -----
0 -12.0349 1.07071
102.731 11.1506 1.39658
363.991 -10.7612 0.931056
1446.97 -9.31399 0.83795
1447.95 -12.3714 0.791397
1448.94 -11.5612 0.791397
1449.91 -10.222 0.83795
1455.96 -5.10323 0.977609
1458.9 -3.64946 1.39658
1471.83 8.05594 1.07071
1473.9 6.98312 0.83795
1475.86 7.20197 1.16382
1477.85 6.32263 1.07071
1478.95 8.57145 0.791397
1504.82 -11.2005 0.931056
1505.91 -9.80428 0.977609
1510.89 -7.94265 1.07071
1511.87 -10.2938 0.791397
1512.79 -6.26541 0.791397
1513.83 -5.47607 0.83795
1527.87 2.52207 1.07071
1528.82 5.62774 0.83795
1535.71 7.69522 0.931056
1539.76 10.6008 0.977609
1559.76 -9.54937 0.83795
1561.76 -9.34396 0.931056
1817.96 -2.0603 0.931056
1818.99 -3.11666 1.07071
1820.98 -0.0956432 0.977609
1821.97 -0.181049 0.83795
1825.93 4.47951 0.977609
1826.93 2.28564 0.931056
1828.94 1.73409 1.11727
1842.89 9.81066 1.16382
1843.9 8.36946 1.16382
1850.82 3.57859 1.11727
1851.83 1.6829 1.02416
1852.86 2.72719 0.791397
1853.91 0.615743 1.25693
1855.88 -1.66309 0.977609
1856.83 -3.4394 1.11727
1857.83 -5.1055 1.16382
1863.86 -11.3952 0.744845
1866.93 -12.1209 1.02416
1886.96 2.59796 1.02416
1887.84 5.70499 1.11727
1895.85 9.69875 0.791397
1898.62 11.0844 1.21037
1915.69 -1.93114 0.791397
1916.78 -4.63903 0.791397
1917.76 -6.3905 0.791397
1918.78 -7.82455 0.83795
1919.7 -8.90264 0.791397
1920.71 -9.92636 1.11727
1926.76 -11.4716 0.884503
1927.74 -9.24437 0.884503
1944.64 1.07357 1.16382
1947.64 4.43096 1.07071
1948.66 2.66046 0.791397
1956.68 9.26234 1.25693
1958.7 7.72406 0.791397
1987.69 -12.812 1.44314
2001.66 -1.31567 0.884503
2008.66 4.01923 1.35003
2009.68 2.90722 0.977609
2014.63 3.62632 1.02416
2018.63 6.92503 0.884503
