Time data sigma
---- ---- -----
0 2.10458 0.617097
4.0172 1.63831 0.822796
8.9611 1.32543 0.822796
23.9521 -2.29584 1.13134
35.965 -0.363174 0.822796
40.9613 -3.06469 1.43989
257.193 -1.90425 1.23419
263.27 -0.951855 0.719946
291.109 0.215594 0.925645
318.101 0.799931 0.719946
333.02 -0.710747 1.13134
339.009 0.255933 0.617097
347.022 2.57837 1.23419
364.993 -0.0764338 0.617097
611.359 -1.34464 0.514247
646.153 2.34632 1.43989
670.133 -0.790529 0.925645
683.118 -0.252035 0.514247
693.077 -3.22337 0.925645
698.043 -2.47865 1.54274
928.34 0.476889 1.13134
952.367 2.17727 0.617097
983.279 -1.91086 0.925645
1039.03 1.02411 0.925645
1093.97 -0.0511284 0.719946
1390.09 0.799426 1.13134
1739.13 0.134197 1.64559
1785.06 0.55878 0.822796
