Time data sigma
---- ---- -----
0 4.20984 0.617097
4.0172 8.51621 0.822796
8.9611 8.89905 0.822796
23.9521 0.667129 1.13134
35.965 -4.70717 0.822796
40.9613 -6.47552 1.43989
257.193 5.59043 1.23419
263.27 3.15643 0.719946
291.109 -0.565603 0.925645
318.101 8.37303 0.719946
333.02 -3.25323 1.13134
339.009 -9.42994 0.617097
347.022 -5.77337 1.23419
364.993 4.36303 0.617097
611.359 9.58791 0.514247
646.153 -6.65813 1.43989
670.133 10.7092 0.925645
683.118 1.64014 0.514247
693.077 -5.81562 0.925645
698.043 -4.06946 1.54274
928.34 0.682327 1.13134
952.367 -6.54071 0.617097
983.279 2.42482 0.925645
1039.03 5.72371 0.925645
1093.97 6.77079 0.719946
1390.09 8.33756 1.13134
1739.13 2.71443 1.64559
1785.06 -6.02269 0.822796
