Time data sigma
---- ---- -----
0 -1.63638 0.617097
4.0172 -2.92409 0.822796
8.9611 -8.01927 0.822796
23.9521 -1.7172 1.13134
35.965 5.14195 0.822796
40.9613 6.27074 1.43989
257.193 -8.20744 1.23419
263.27 -1.92299 0.719946
291.109 7.00487 0.925645
318.101 -5.32581 0.719946
333.02 2.06344 1.13134
339.009 7.12642 0.617097
347.022 9.59722 1.23419
364.993 -4.55505 0.617097
611.359 -8.41694 0.514247
646.153 5.02479 1.43989
670.133 -10.9733 0.925645
683.118 -3.35517 0.514247
693.077 5.24309 0.925645
698.043 2.74045 1.54274
928.34 0.425059 1.13134
952.367 4.12021 0.617097
983.279 -2.83729 0.925645
1039.03 -6.97943 0.925645
1093.97 -10.5166 0.719946
1390.09 -9.97929 1.13134
1739.13 0.607614 1.64559
1785.06 8.13863 0.822796
