Time data sigma
---- ---- -----
0 -0.683403 0.617097
4.0172 -7.1044 0.822796
8.9611 -13.1413 0.822796
23.9521 -8.5417 1.13134
35.965 3.51539 0.822796
40.9613 14.0138 1.43989
257.193 -11.0568 1.23419
263.27 -6.33859 0.719946
291.109 14.9221 0.925645
318.101 -11.7182 0.719946
333.02 -0.785269 1.13134
339.009 9.54637 0.617097
347.022 16.3441 1.23419
364.993 -9.25533 0.617097
611.359 -14.0484 0.514247
646.153 15.9444 1.43989
670.133 -13.19 0.925645
683.118 -6.48267 0.514247
693.077 0.0876685 0.925645
698.043 10.3719 1.54274
928.34 -4.08297 1.13134
952.367 14.4257 0.617097
983.279 -7.77792 0.925645
1039.03 -9.20867 0.925645
1093.97 -12.6328 0.719946
1390.09 -14.8944 1.13134
1739.13 0.220911 1.64559
1785.06 16.1871 0.822796
