Time data sigma
---- ---- -----
0 -0.440337 1.07071
102.731 -5.31508 1.39658
363.991 4.90637 0.931056
1446.97 4.82881 0.83795
1447.95 6.36308 0.791397
1448.94 5.40367 0.791397
1449.91 7.08992 0.83795
1455.96 10.0873 0.977609
1458.9 12.3855 1.39658
1471.83 0.240755 1.07071
1473.9 -2.00327 0.83795
1475.86 -5.26542 1.16382
1477.85 -8.81915 1.07071
1478.95 -7.98114 0.791397
1504.82 2.2484 0.931056
1505.91 3.51011 0.977609
1510.89 7.00944 1.07071
1511.87 9.91426 0.791397
1512.79 7.61778 0.791397
1513.83 7.94282 0.83795
1527.87 3.92764 1.07071
1528.82 4.00713 0.83795
1535.71 -4.86529 0.931056
1539.76 -10.3818 0.977609
1559.76 -0.701884 0.83795
1561.76 1.3431 0.931056
1817.96 8.10411 0.931056
1818.99 9.2097 1.07071
1820.98 8.62116 0.977609
1821.97 9.61865 0.83795
1825.93 8.94765 0.977609
1826.93 5.45712 0.931056
1828.94 6.02824 1.11727
1842.89 -10.2441 1.16382
1843.9 -11.7333 1.16382
1850.82 -10.882 1.11727
1851.83 -9.64933 1.02416
1852.86 -9.76946 0.791397
1853.91 -7.72485 1.25693
1855.88 -5.9299 0.977609
1856.83 -3.2017 1.11727
1857.83 -2.27009 1.16382
1863.86 6.25371 0.744845
1866.93 6.52606 1.02416
1886.96 5.14902 1.02416
1887.84 6.00484 1.11727
1895.85 -2.35661 0.791397
1898.62 -5.05219 1.21037
1915.69 -5.31129 0.791397
1916.78 -1.73651 0.791397
1917.76 -0.950008 0.791397
1918.78 1.30674 0.83795
1919.7 3.90243 0.791397
1920.71 4.23757 1.11727
1926.76 5.48753 0.884503
1927.74 9.34974 0.884503
1944.64 5.73253 1.16382
1947.64 8.57416 1.07071
1948.66 5.48284 0.791397
1956.68 -2.7758 1.25693
1958.7 -6.49403 0.791397
1987.69 6.11275 1.44314
2001.66 7.81526 0.884503
2008.66 4.2639 1.35003
2009.68 4.97608 0.977609
2014.63 2.33805 1.02416
2018.63 -3.92581 0.884503
