Time data sigma
---- ---- -----
0 1.41727 0.617097
4.0172 2.44932 0.822796
8.9611 1.27003 0.822796
23.9521 2.53507 1.13134
35.965 -1.52013 0.822796
40.9613 -2.90532 1.43989
257.193 5.52537 1.23419
263.27 -0.024903 0.719946
291.109 -8.73466 0.925645
318.101 2.34867 0.719946
333.02 1.93106 1.13134
339.009 1.59165 0.617097
347.022 -3.36534 1.23419
364.993 3.46865 0.617097
611.359 2.87148 0.514247
646.153 -3.05978 1.43989
670.133 1.21876 0.925645
683.118 3.86243 0.514247
693.077 1.33234 0.925645
698.043 -3.43771 1.54274
928.34 -2.01649 1.13134
952.367 -7.61756 0.617097
983.279 3.38026 0.925645
1039.03 1.63748 0.925645
1093.97 4.76572 0.719946
1390.09 0.547491 1.13134
1739.13 -3.39233 1.64559
1785.06 -3.5397 0.822796
