Time data sigma
---- ---- -----
0 5.69398 0.617097
4.0172 4.84988 0.822796
8.9611 4.17025 0.822796
23.9521 -3.25779 1.13134
35.965 -5.60006 0.822796
40.9613 -4.63828 1.43989
257.193 -1.38276 1.23419
263.27 -2.82746 0.719946
291.109 0.677748 0.925645
318.101 -0.10379 0.719946
333.02 -7.40882 1.13134
339.009 -2.76261 0.617097
347.022 -0.6556 1.23419
364.993 2.313 0.617097
611.359 2.01635 0.514247
646.153 1.27873 1.43989
670.133 -1.13656 0.925645
683.118 0.85908 0.514247
693.077 -4.72428 0.925645
698.043 -9.57227 1.54274
928.34 -1.27907 1.13134
952.367 2.55168 0.617097
983.279 -3.52449 0.925645
1039.03 -1.14806 0.925645
1093.97 2.5333 0.719946
1390.09 3.22017 1.13134
1739.13 5.79862 1.64559
1785.06 -2.19283 0.822796
