Time data sigma
---- ---- -----
0 -1.22439 1.07071
102.731 -9.19817 1.39658
363.991 4.70987 0.931056
1446.97 9.18935 0.83795
1447.95 9.21083 0.791397
1448.94 9.26805 0.791397
1449.91 8.89486 0.83795
1455.96 9.58042 0.977609
1458.9 2.41668 1.39658
1471.83 -3.91654 1.07071
1473.9 -2.45631 0.83795
1475.86 -1.9817 1.16382
1477.85 -8.09376 1.07071
1478.95 -6.08621 0.791397
1504.82 8.70802 0.931056
1505.91 5.83157 0.977609
1510.89 7.46443 1.07071
1511.87 9.53867 0.791397
1512.79 8.98858 0.791397
1513.83 11.931 0.83795
1527.87 2.48326 1.07071
1528.82 0.877622 0.83795
1535.71 -1.55285 0.931056
1539.76 -6.88888 0.977609
1559.76 -0.287931 0.83795
1561.76 2.99817 0.931056
1817.96 7.59677 0.931056
1818.99 6.61674 1.07071
1820.98 4.70651 0.977609
1821.97 4.94807 0.83795
1825.93 0.861693 0.977609
1826.93 1.10258 0.931056
1828.94 1.75272 1.11727
1842.89 -10.1001 1.16382
1843.9 -6.94896 1.16382
1850.82 -7.46039 1.11727
1851.83 -7.75599 1.02416
1852.86 -5.75844 0.791397
1853.91 -5.71642 1.25693
1855.88 -2.99679 0.977609
1856.83 0.206246 1.11727
1857.83 1.19097 1.16382
1863.86 6.77955 0.744845
1866.93 9.12261 1.02416
1886.96 -0.580184 1.02416
1887.84 1.0832 1.11727
1895.85 -3.69083 0.791397
1898.62 -2.60245 1.21037
1915.69 -4.78714 0.791397
1916.78 -2.59943 0.791397
1917.76 -3.03435 0.791397
1918.78 -1.4731 0.83795
1919.7 -0.265627 0.791397
1920.71 2.20163 1.11727
1926.76 9.59211 0.884503
1927.74 9.26783 0.884503
1944.64 3.38668 1.16382
1947.64 -1.17952 1.07071
1948.66 1.61858 0.791397
1956.68 -3.5304 1.25693
1958.7 -2.74381 0.791397
1987.69 11.2765 1.44314
2001.66 1.71169 0.884503
2008.66 -3.13749 1.35003
2009.68 -2.14602 0.977609
2014.63 -3.38629 1.02416
2018.63 -4.57021 0.884503
