Time data sigma
---- ---- -----
0 8.91266 1.07071
102.731 -1.16514 1.39658
363.991 11.2963 0.931056
1446.97 12.4738 0.83795
1447.95 11.2188 0.791397
1448.94 12.6245 0.791397
1449.91 10.5376 0.83795
1455.96 3.67016 0.977609
1458.9 -2.38536 1.39658
1471.83 -14.4616 1.07071
1473.9 -13.197 0.83795
1475.86 -10.128 1.16382
1477.85 -8.11607 1.07071
1478.95 -11.6122 0.791397
1504.82 11.043 0.931056
1505.91 13.6279 0.977609
1510.89 12.3019 1.07071
1511.87 10.677 0.791397
1512.79 9.55296 0.791397
1513.83 7.93786 0.83795
1527.87 -14.0526 1.07071
1528.82 -16.6335 0.83795
1535.71 -13.7994 0.931056
1539.76 -6.95904 0.977609
1559.76 10.5326 0.83795
1561.76 12.8463 0.931056
1817.96 3.92567 0.931056
1818.99 1.52195 1.07071
1820.98 -5.38691 0.977609
1821.97 -5.06432 0.83795
1825.93 -12.074 0.977609
1826.93 -15.3412 0.931056
1828.94 -16.5866 1.11727
1842.89 -2.89861 1.16382
1843.9 0.176143 1.16382
1850.82 3.91524 1.11727
1851.83 6.61848 1.02416
1852.86 6.9117 0.791397
1853.91 8.48767 1.25693
1855.88 9.97023 0.977609
1856.83 8.75069 1.11727
1857.83 10.2833 1.16382
1863.86 12.6614 0.744845
1866.93 10.2367 1.02416
1886.96 -15.6462 1.02416
1887.84 -14.0591 1.11727
1895.85 -10.8996 0.791397
1898.62 -7.92511 1.21037
1915.69 7.14021 0.791397
1916.78 6.16159 0.791397
1917.76 9.38039 0.791397
1918.78 10.9079 0.83795
1919.7 11.1706 0.791397
1920.71 10.0674 1.11727
1926.76 11.3174 0.884503
1927.74 13.3047 0.884503
1944.64 -12.1271 1.16382
1947.64 -13.0597 1.07071
1948.66 -16.2125 0.791397
1956.68 -11.6606 1.25693
1958.7 -8.41708 0.791397
1987.69 13.1359 1.44314
2001.66 -4.12112 0.884503
2008.66 -15.9935 1.35003
2009.68 -15.8416 0.977609
2014.63 -12.7744 1.02416
2018.63 -10.6889 0.884503
