Time data sigma
---- ---- -----
0 1.81198 1.07071
102.731 9.75529 1.39658
363.991 -2.57115 0.931056
1446.97 -4.2332 0.83795
1447.95 -1.97831 0.791397
1448.94 -6.72435 0.791397
1449.91 -8.65158 0.83795
1455.96 -13.2932 0.977609
1458.9 -13.0646 1.39658
1471.83 2.09098 1.07071
1473.9 5.96987 0.83795
1475.86 7.12183 1.16382
1477.85 7.85036 1.07071
1478.95 7.36865 0.791397
1504.82 -2.03999 0.931056
1505.91 -2.98416 0.977609
1510.89 -12.0728 1.07071
1511.87 -9.44372 0.791397
1512.79 -11.795 0.791397
1513.83 -13.25 0.83795
1527.87 0.85354 1.07071
1528.82 1.72896 0.83795
1535.71 7.45929 0.931056
1539.76 7.06223 0.977609
1559.76 2.2515 0.83795
1561.76 -0.804405 0.931056
1817.96 -13.6774 0.931056
1818.99 -12.926 1.07071
1820.98 -9.35857 0.977609
1821.97 -11.0788 0.83795
1825.93 -3.44475 0.977609
1826.93 -2.57694 0.931056
1828.94 0.663663 1.11727
1842.89 10.0158 1.16382
1843.9 10.4333 1.16382
1850.82 9.22852 1.11727
1851.83 4.47012 1.02416
1852.86 4.98705 0.791397
1853.91 8.34586 1.25693
1855.88 5.56727 0.977609
1856.83 3.04485 1.11727
1857.83 6.90973 1.16382
1863.86 -3.72229 0.744845
1866.93 -6.45715 1.02416
1886.96 -0.847924 1.02416
1887.84 0.103424 1.11727
1895.85 8.54101 0.791397
1898.62 8.05881 1.21037
1915.69 4.62634 0.791397
1916.78 4.43079 0.791397
1917.76 3.72529 0.791397
1918.78 1.76544 0.83795
1919.7 3.54873 0.791397
1920.71 1.13639 1.11727
1926.76 -4.17848 0.884503
1927.74 -6.82929 0.884503
1944.64 -5.125 1.16382
1947.64 -1.45231 1.07071
1948.66 2.48795 0.791397
1956.68 6.35227 1.25693
1958.7 9.85095 0.791397
1987.69 -7.12601 1.44314
2001.66 -11.825 0.884503
2008.66 -0.0280595 1.35003
2009.68 2.40778 0.977609
2014.63 6.58629 1.02416
2018.63 8.29132 0.884503
