Time data sigma
---- ---- -----
0 4.40875 1.07071
102.731 -8.04923 1.39658
363.991 4.48879 0.931056
1446.97 9.67793 0.83795
1447.95 7.53747 0.791397
1448.94 7.90071 0.791397
1449.91 10.1085 0.83795
1455.96 6.40412 0.977609
1458.9 3.86743 1.39658
1471.83 -3.05495 1.07071
1473.9 -4.21086 0.83795
1475.86 -6.97695 1.16382
1477.85 -4.13864 1.07071
1478.95 -6.06622 0.791397
1504.82 6.89506 0.931056
1505.91 6.10154 0.977609
1510.89 10.5958 1.07071
1511.87 7.73994 0.791397
1512.79 7.67701 0.791397
1513.83 7.7373 0.83795
1527.87 -2.40725 1.07071
1528.82 -1.48321 0.83795
1535.71 -4.90335 0.931056
1539.76 -7.4769 0.977609
1559.76 4.26913 0.83795
1561.76 4.45119 0.931056
1817.96 2.68201 0.931056
1818.99 4.41435 1.07071
1820.98 1.99698 0.977609
1821.97 1.11653 0.83795
1825.93 -0.767517 0.977609
1826.93 -1.58032 0.931056
1828.94 -4.9182 1.11727
1842.89 -4.77336 1.16382
1843.9 -7.83055 1.16382
1850.82 -4.3301 1.11727
1851.83 -0.710427 1.02416
1852.86 -2.49344 0.791397
1853.91 -1.9785 1.25693
1855.88 -0.782055 0.977609
1856.83 1.06341 1.11727
1857.83 0.0286022 1.16382
1863.86 5.93785 0.744845
1866.93 7.94633 1.02416
1886.96 -0.192578 1.02416
1887.84 -4.52743 1.11727
1895.85 -4.92648 0.791397
1898.62 -4.2755 1.21037
1915.69 -0.788091 0.791397
1916.78 -0.763831 0.791397
1917.76 1.01496 0.791397
1918.78 2.43889 0.83795
1919.7 3.26397 0.791397
1920.71 5.17744 1.11727
1926.76 6.31825 0.884503
1927.74 5.63376 0.884503
1944.64 -1.44317 1.16382
1947.64 -3.62364 1.07071
1948.66 -3.19117 0.791397
1956.68 -7.58232 1.25693
1958.7 -5.69638 0.791397
1987.69 9.30508 1.44314
2001.66 0.9934 0.884503
2008.66 -4.8296 1.35003
2009.68 -1.50917 0.977609
2014.63 -5.84951 1.02416
2018.63 -5.31193 0.884503
