Time data sigma
---- ---- -----
0 -0.000229296 0.617097
4.0172 -6.99611 0.822796
8.9611 -13.5387 0.822796
23.9521 -8.52589 1.13134
35.965 3.65897 0.822796
40.9613 14.5471 1.43989
257.193 -14.7465 1.23419
263.27 -12.2023 0.719946
291.109 8.29739 0.925645
318.101 -17.8717 0.719946
333.02 5.59273 1.13134
339.009 13.9998 0.617097
347.022 10.3853 1.23419
364.993 -2.34273 0.617097
611.359 -16.4454 0.514247
646.153 14.6442 1.43989
670.133 -13.9719 0.925645
683.118 -6.17681 0.514247
693.077 0.125395 0.925645
698.043 10.391 1.54274
928.34 -5.16363 1.13134
952.367 8.13476 0.617097
983.279 -13.4303 0.925645
1039.03 -16.2014 0.925645
1093.97 -17.1129 0.719946
1390.09 -14.2592 1.13134
1739.13 4.32445 1.64559
1785.06 10.5458 0.822796
