Time data sigma
---- ---- -----
0 -5.60632 1.07071
102.731 3.6636 1.39658
363.991 -10.0322 0.931056
1446.97 -10.706 0.83795
1447.95 -6.86038 0.791397
1448.94 -9.03087 0.791397
1449.91 -6.62804 0.83795
1455.96 -2.36929 0.977609
1458.9 2.8439 1.39658
1471.83 8.84153 1.07071
1473.9 6.86269 0.83795
1475.86 7.24888 1.16382
1477.85 3.5065 1.07071
1478.95 3.30509 0.791397
1504.82 -7.40662 0.931056
1505.91 -7.09886 0.977609
1510.89 -4.32325 1.07071
1511.87 -6.1897 0.791397
1512.79 -4.287 0.791397
1513.83 -4.42112 0.83795
1527.87 7.46047 1.07071
1528.82 8.01402 0.83795
1535.71 5.59805 0.931056
1539.76 6.10012 0.977609
1559.76 -6.94396 0.83795
1561.76 -5.97359 0.931056
1817.96 1.52312 0.931056
1818.99 3.89436 1.07071
1820.98 4.81754 0.977609
1821.97 5.30739 0.83795
1825.93 2.88446 0.977609
1826.93 1.63448 0.931056
1828.94 3.50651 1.11727
1842.89 7.5122 1.16382
1843.9 6.38644 1.16382
1850.82 2.81714 1.11727
1851.83 -0.827774 1.02416
1852.86 -1.41307 0.791397
1853.91 -1.44167 1.25693
1855.88 -7.88101 0.977609
1856.83 -8.37296 1.11727
1857.83 -7.28688 1.16382
1863.86 -11.6775 0.744845
1866.93 -10.6044 1.02416
1886.96 5.02045 1.02416
1887.84 1.8969 1.11727
1895.85 4.11837 0.791397
1898.62 5.05557 1.21037
1915.69 -6.4969 0.791397
1916.78 -6.40068 0.791397
1917.76 -9.13696 0.791397
1918.78 -8.54739 0.83795
1919.7 -9.83492 0.791397
1920.71 -9.71591 1.11727
1926.76 -10.9527 0.884503
1927.74 -10.2832 0.884503
1944.64 6.38084 1.16382
1947.64 8.86328 1.07071
1948.66 5.25537 0.791397
1956.68 4.94687 1.25693
1958.7 4.81116 0.791397
1987.69 -9.67248 1.44314
2001.66 5.82579 0.884503
2008.66 6.77642 1.35003
2009.68 6.86935 0.977609
2014.63 5.81861 1.02416
2018.63 3.44098 0.884503
