Time data sigma
---- ---- -----
0 5.00936 0.617097
4.0172 1.29157 0.822796
8.9611 -3.84108 0.822796
23.9521 -0.491372 1.13134
35.965 -1.07691 0.822796
40.9613 1.28544 1.43989
257.193 -2.77468 1.23419
263.27 -3.85319 0.719946
291.109 7.05041 0.925645
318.101 -5.15678 0.719946
333.02 -0.141443 1.13134
339.009 -0.765571 0.617097
347.022 3.59335 1.23419
364.993 1.55528 0.617097
611.359 -2.47269 0.514247
646.153 3.56208 1.43989
670.133 -3.5417 0.925645
683.118 -3.80948 0.514247
693.077 -1.16958 0.925645
698.043 -3.0428 1.54274
928.34 -2.06513 1.13134
952.367 5.75119 0.617097
983.279 -6.38244 0.925645
1039.03 -3.61223 0.925645
1093.97 -4.9924 0.719946
1390.09 -1.93408 1.13134
1739.13 3.96979 1.64559
1785.06 5.47888 0.822796
