Time data sigma
---- ---- -----
0 11.5123 0.617097
4.0172 9.39758 0.822796
8.9611 8.69583 0.822796
23.9521 -5.65914 1.13134
35.965 -17.8621 0.822796
40.9613 -12.7468 1.43989
257.193 8.68191 1.23419
263.27 -2.74885 0.719946
291.109 3.44125 0.925645
318.101 5.13669 0.719946
333.02 -16.4918 1.13134
339.009 -15.8987 0.617097
347.022 0.203924 1.23419
364.993 10.9153 0.617097
611.359 10.3207 0.514247
646.153 -1.62963 1.43989
670.133 8.25796 0.925645
683.118 -2.17005 0.514247
693.077 -15.7114 0.925645
698.043 -14.8229 1.54274
928.34 -12.0659 1.13134
952.367 6.54883 0.617097
983.279 -1.74962 0.925645
1039.03 3.73841 0.925645
1093.97 6.94272 0.719946
1390.09 9.09464 1.13134
1739.13 8.07041 1.64559
1785.06 -2.99102 0.822796
