Time data sigma
---- ---- -----
0 -0.470393 1.07071
102.731 -0.553537 1.39658
363.991 -3.76177 0.931056
1446.97 -0.553889 0.83795
1447.95 -1.55063 0.791397
1448.94 -1.05481 0.791397
1449.91 -2.44284 0.83795
1455.96 -4.93259 0.977609
1458.9 -3.10786 1.39658
1471.83 -0.299228 1.07071
1473.9 -0.327185 0.83795
1475.86 1.14984 1.16382
1477.85 1.76784 1.07071
1478.95 -0.943123 0.791397
1504.82 1.76325 0.931056
1505.91 -0.90182 0.977609
1510.89 -5.78872 1.07071
1511.87 -1.78807 0.791397
1512.79 -1.60547 0.791397
1513.83 -1.83443 0.83795
1527.87 -4.3487 1.07071
1528.82 -1.18958 0.83795
1535.71 0.74624 0.931056
1539.76 0.508695 0.977609
1559.76 -0.474183 0.83795
1561.76 1.71536 0.931056
1817.96 -0.180865 0.931056
1818.99 -1.12822 1.07071
1820.98 -0.145397 0.977609
1821.97 -3.42335 0.83795
1825.93 -1.90695 0.977609
1826.93 -0.44673 0.931056
1828.94 -0.257299 1.11727
1842.89 1.31255 1.16382
1843.9 0.0351192 1.16382
1850.82 3.49479 1.11727
1851.83 5.37122 1.02416
1852.86 2.08643 0.791397
1853.91 -0.0718826 1.25693
1855.88 1.27617 0.977609
1856.83 2.37395 1.11727
1857.83 2.42729 1.16382
1863.86 1.12606 0.744845
1866.93 -0.354574 1.02416
1886.96 -0.938683 1.02416
1887.84 -2.07557 1.11727
1895.85 -0.425174 0.791397
1898.62 -1.07288 1.21037
1915.69 2.83553 0.791397
1916.78 1.52763 0.791397
1917.76 4.02398 0.791397
1918.78 1.96007 0.83795
1919.7 -0.991007 0.791397
1920.71 1.18026 1.11727
1926.76 -0.762412 0.884503
1927.74 -1.76092 0.884503
1944.64 -1.43502 1.16382
1947.64 -1.61855 1.07071
1948.66 -0.635327 0.791397
1956.68 -0.157693 1.25693
1958.7 0.436118 0.791397
1987.69 -1.13471 1.44314
2001.66 -1.30593 0.884503
2008.66 2.6672 1.35003
2009.68 -2.11348 0.977609
2014.63 1.88515 1.02416
2018.63 1.52957 0.884503
