Time data sigma
---- ---- -----
0 2.99334 1.07071
102.731 -2.3228 1.39658
363.991 3.12426 0.931056
1446.97 0.499117 0.83795
1447.95 -1.13632 0.791397
1448.94 1.72584 0.791397
1449.91 0.651229 0.83795
1455.96 -1.09291 0.977609
1458.9 1.42226 1.39658
1471.83 -0.0147489 1.07071
1473.9 0.105722 0.83795
1475.86 -3.16398 1.16382
1477.85 -0.713607 1.07071
1478.95 -1.1333 0.791397
1504.82 0.99644 0.931056
1505.91 2.18988 0.977609
1510.89 0.772453 1.07071
1511.87 0.711015 0.791397
1512.79 0.472153 0.791397
1513.83 -2.91737 0.83795
1527.87 -2.28905 1.07071
1528.82 -2.64037 0.83795
1535.71 -1.46825 0.931056
1539.76 -1.91665 0.977609
1559.76 -0.567635 0.83795
1561.76 1.94736 0.931056
1817.96 -1.45823 0.931056
1818.99 -1.30822 1.07071
1820.98 -3.00842 0.977609
1821.97 -3.64444 0.83795
1825.93 -0.906667 0.977609
1826.93 -1.41464 0.931056
1828.94 -0.650036 1.11727
1842.89 1.69693 1.16382
1843.9 -1.29262 1.16382
1850.82 1.92484 1.11727
1851.83 4.38638 1.02416
1852.86 2.51342 0.791397
1853.91 3.03256 1.25693
1855.88 2.17659 0.977609
1856.83 4.32103 1.11727
1857.83 2.17528 1.16382
1863.86 0.700581 0.744845
1866.93 1.58519 1.02416
1886.96 0.626507 1.02416
1887.84 -0.961438 1.11727
1895.85 -3.87868 0.791397
1898.62 -4.97428 1.21037
1915.69 1.31497 0.791397
1916.78 2.81819 0.791397
1917.76 0.52615 0.791397
1918.78 3.62202 0.83795
1919.7 3.98355 0.791397
1920.71 1.38764 1.11727
1926.76 0.714722 0.884503
1927.74 1.32609 0.884503
1944.64 -0.141629 1.16382
1947.64 -1.95183 1.07071
1948.66 -1.426 0.791397
1956.68 -3.35291 1.25693
1958.7 2.33863 0.791397
1987.69 -1.20903 1.44314
2001.66 -0.483722 0.884503
2008.66 -5.06904 1.35003
2009.68 -2.61597 0.977609
2014.63 0.127779 1.02416
2018.63 -1.12763 0.884503
