Time data sigma
---- ---- -----
0 -6.50333 1.07071
102.731 9.05769 1.39658
363.991 -6.50804 0.931056
1446.97 -10.376 0.83795
1447.95 -14.4558 0.791397
1448.94 -14.5748 0.791397
1449.91 -14.0141 0.83795
1455.96 -9.65885 0.977609
1458.9 -6.27038 1.39658
1471.83 12.2859 1.07071
1473.9 10.3155 0.83795
1475.86 9.25298 1.16382
1477.85 6.83072 1.07071
1478.95 8.19055 0.791397
1504.82 -9.19633 0.931056
1505.91 -9.03711 0.977609
1510.89 -12.1025 1.07071
1511.87 -15.0104 0.791397
1512.79 -11.3313 0.791397
1513.83 -10.728 0.83795
1527.87 6.69053 1.07071
1528.82 10.1586 0.83795
1535.71 10.4998 0.931056
1539.76 10.0177 0.977609
1559.76 -4.07973 0.83795
1561.76 -4.22212 0.931056
1817.96 -7.05999 0.931056
1818.99 -7.93711 1.07071
1820.98 -4.05418 0.977609
1821.97 -3.48783 0.83795
1825.93 4.7164 0.977609
1826.93 3.49618 0.931056
1828.94 4.77071 1.11727
1842.89 8.9199 1.16382
1843.9 6.37593 1.16382
1850.82 -1.78679 1.11727
1851.83 -3.13335 1.02416
1852.86 -1.23659 0.791397
1853.91 -2.20113 1.25693
1855.88 -1.91958 0.977609
1856.83 -2.4268 1.11727
1857.83 -2.85752 1.16382
1863.86 -6.69898 0.744845
1866.93 -9.31671 1.02416
1886.96 3.19396 1.02416
1887.84 7.13036 1.11727
1895.85 14.9135 0.791397
1898.62 14.9928 1.21037
1915.69 -3.02713 0.791397
1916.78 -4.32902 0.791397
1917.76 -4.8739 0.791397
1918.78 -5.20867 0.83795
1919.7 -5.47202 0.791397
1920.71 -5.84893 1.11727
1926.76 -8.36267 0.884503
1927.74 -6.84446 0.884503
1944.64 -0.958501 1.16382
1947.64 5.02731 1.07071
1948.66 4.18684 0.791397
1956.68 14.3128 1.25693
1958.7 11.903 0.791397
1987.69 -10.2401 1.44314
2001.66 -5.17917 0.884503
2008.66 4.90977 1.35003
2009.68 4.67959 0.977609
2014.63 8.42951 1.02416
2018.63 11.3285 0.884503
