Time data sigma
---- ---- -----
0 -0.530025 1.07071
102.731 -0.322258 1.39658
363.991 -3.13974 0.931056
1446.97 0.36413 0.83795
1447.95 -0.598162 0.791397
1448.94 -0.102257 0.791397
1449.91 -1.52517 0.83795
1455.96 -4.87143 0.977609
1458.9 -3.62817 1.39658
1471.83 0.202267 1.07071
1473.9 0.5179 0.83795
1475.86 2.13177 1.16382
1477.85 2.69844 1.07071
1478.95 -0.112664 0.791397
1504.82 2.49333 0.931056
1505.91 -0.0586765 0.977609
1510.89 -4.93964 1.07071
1511.87 -1.04045 0.791397
1512.79 -0.979675 0.791397
1513.83 -1.37265 0.83795
1527.87 -4.80234 1.07071
1528.82 -1.41532 0.83795
1535.71 1.72462 0.931056
1539.76 1.23956 0.977609
1559.76 -0.577384 0.83795
1561.76 1.97701 0.931056
1817.96 -0.522134 0.931056
1818.99 -1.66572 1.07071
1820.98 -0.99054 0.977609
1821.97 -4.36793 0.83795
1825.93 -2.72851 0.977609
1826.93 -1.09868 0.931056
1828.94 -0.451748 1.11727
1842.89 1.51277 1.16382
1843.9 0.041427 1.16382
1850.82 2.54749 1.11727
1851.83 4.39743 1.02416
1852.86 1.12283 0.791397
1853.91 -0.9865 1.25693
1855.88 0.548005 0.977609
1856.83 1.77406 1.11727
1857.83 1.98316 1.16382
1863.86 1.72925 0.744845
1866.93 0.561138 1.02416
1886.96 -1.58429 1.02416
1887.84 -2.53533 1.11727
1895.85 0.556487 0.791397
1898.62 -0.207341 1.21037
1915.69 2.08459 0.791397
1916.78 0.919781 0.791397
1917.76 3.56798 0.791397
1918.78 1.67805 0.83795
1919.7 -1.10519 0.791397
1920.71 1.25158 1.11727
1926.76 0.143434 0.884503
1927.74 -0.813009 0.884503
1944.64 -2.39642 1.16382
1947.64 -2.1238 1.07071
1948.66 -0.900846 0.791397
1956.68 0.824888 1.25693
1958.7 1.29318 0.791397
1987.69 -0.188035 1.44314
2001.66 -2.22353 0.884503
2008.66 2.40161 1.35003
2009.68 -2.12202 0.977609
2014.63 2.80418 1.02416
2018.63 2.39335 0.884503
