Time data sigma
---- ---- -----
0 3.01065 0.617097
4.0172 11.4626 0.822796
8.9611 17.7163 0.822796
23.9521 -2.21366 1.13134
35.965 -11.184 0.822796
40.9613 -10.8223 1.43989
257.193 14.3462 1.23419
263.27 -0.769645 0.719946
291.109 -5.57843 0.925645
318.101 11.0691 0.719946
333.02 -14.2403 1.13134
339.009 -13.5163 0.617097
347.022 -2.86562 1.23419
364.993 13.348 0.617097
611.359 17.9482 0.514247
646.153 -6.76315 1.43989
670.133 15.9787 0.925645
683.118 -1.31763 0.514247
693.077 -12.2193 0.925645
698.043 -11.6789 1.54274
928.34 -7.61456 1.13134
952.367 -2.23101 0.617097
983.279 2.44807 0.925645
1039.03 9.02042 0.925645
1093.97 14.9414 0.719946
1390.09 16.79 1.13134
1739.13 1.91278 1.64559
1785.06 -7.96243 0.822796
