Time data sigma
---- ---- -----
0 -6.04617 1.07071
102.731 5.73747 1.39658
363.991 -2.75326 0.931056
1446.97 -3.48457 0.83795
1447.95 -2.31554 0.791397
1448.94 -1.35073 0.791397
1449.91 -1.54653 0.83795
1455.96 -2.24548 0.977609
1458.9 -3.1951 1.39658
1471.83 3.3412 1.07071
1473.9 4.49715 0.83795
1475.86 8.7566 1.16382
1477.85 6.49001 1.07071
1478.95 6.93019 0.791397
1504.82 -1.38665 0.931056
1505.91 -1.54958 0.977609
1510.89 -1.09363 1.07071
1511.87 -2.71757 0.791397
1512.79 -0.597568 0.791397
1513.83 -3.09934 0.83795
1527.87 -1.88108 1.07071
1528.82 0.330946 0.83795
1535.71 7.12262 0.931056
1539.76 8.46017 0.977609
1559.76 -4.05705 0.83795
1561.76 -5.14899 0.931056
1817.96 -4.39618 0.931056
1818.99 -1.21528 1.07071
1820.98 0.39861 0.977609
1821.97 0.704354 0.83795
1825.93 0.897744 0.977609
1826.93 2.39363 0.931056
1828.94 0.51394 1.11727
1842.89 2.70506 1.16382
1843.9 4.27583 1.16382
1850.82 1.79161 1.11727
1851.83 -1.47873 1.02416
1852.86 0.744864 0.791397
1853.91 -0.318774 1.25693
1855.88 -2.34415 0.977609
1856.83 -0.387894 1.11727
1857.83 -1.69073 1.16382
1863.86 -5.22596 0.744845
1866.93 -3.19254 1.02416
1886.96 1.8495 1.02416
1887.84 0.318046 1.11727
1895.85 5.84782 0.791397
1898.62 6.3508 1.21037
1915.69 -1.48525 0.791397
1916.78 -3.19302 0.791397
1917.76 -0.414055 0.791397
1918.78 -4.07213 0.83795
1919.7 -2.28801 0.791397
1920.71 -4.36409 1.11727
1926.76 -4.61903 0.884503
1927.74 -5.71064 0.884503
1944.64 2.13391 1.16382
1947.64 0.0496114 1.07071
1948.66 1.33836 0.791397
1956.68 5.19905 1.25693
1958.7 3.97999 0.791397
1987.69 -3.06199 1.44314
2001.66 0.0316034 0.884503
2008.66 3.27675 1.35003
2009.68 3.46015 0.977609
2014.63 5.22242 1.02416
2018.63 5.99629 0.884503
