Time data sigma
---- ---- -----
0 1.4087 0.617097
4.0172 4.0196 0.822796
8.9611 4.08622 0.822796
23.9521 7.78307 1.13134
35.965 -3.89868 0.822796
40.9613 -8.36053 1.43989
257.193 3.90053 1.23419
263.27 5.78067 0.719946
291.109 -7.09205 0.925645
318.101 5.22656 0.719946
333.02 3.22108 1.13134
339.009 -5.89699 0.617097
347.022 -9.67234 1.23419
364.993 5.05205 0.617097
611.359 5.81817 0.514247
646.153 -10.1316 1.43989
670.133 4.90587 0.925645
683.118 7.42116 0.514247
693.077 -2.27869 0.925645
698.043 -5.10385 1.54274
928.34 2.80613 1.13134
952.367 -4.547 0.617097
983.279 6.66826 0.925645
1039.03 8.8038 0.925645
1093.97 6.07081 0.719946
1390.09 4.34061 1.13134
1739.13 1.72821 1.64559
1785.06 -10.5252 0.822796
